verb,frame,relfreq,freqcnt
tolerate,VPING,0.100022,0
pulse,NONE,0.35938299999999995,85
pulse,NP,0.269675,56
pulse,NP_PP,0.053385,17
pulse,PP,0.317556,110
second,NONE,0.22496,84
second,NP,0.294662,204
second,NP_PP,0.270115,215
second,NP_PP_PP,1e-05,0
second,PP,0.20269,114
second,SCOMP,0.007561,0
tether,NONE,0.122685,53
tether,NP,0.215278,93
tether,NP_PP,0.398148,172
tether,PP,0.217592,94
tether,PP_PP,0.046296,20
intermingle,NONE,0.40084400000000003,95
intermingle,NP,0.135021,32
intermingle,NP_PP,0.232068,55
intermingle,PP,0.232068,55
thunder,NONE,0.413017,406
thunder,NP,0.105807,104
thunder,NP_PP,0.02645,26
thunder,PP,0.432345,425
thunder,PP_PP,0.02238,22
decry,NONE,0.046585,0
decry,NP,0.644541,1603
decry,NP_PP,0.23640899999999998,17
decry,SING,0.072465,0
succumb,NONE,0.258177,813
succumb,PP,0.682121,2148
succumb,PP_PP,0.059702,188
cull,NONE,0.118325,50
cull,NP,0.412844,167
cull,NP_PP,0.32873199999999997,93
cull,PP,0.07478,50
cull,SCOMP,0.043546,0
cull,SING,0.021773,0
crouch,NONE,0.33196000000000003,355
crouch,NP,0.137435,0
crouch,NP_PP,0.045812,0
crouch,PP,0.455113,600
crouch,PP_PP,0.029681,65
avert,NONE,0.046935,0
avert,NP,0.45827100000000004,4788
avert,NP_PP,0.119319,1550
avert,PP,0.16427,0
avert,PP_PP,0.07040099999999999,0
avert,SCOMP,0.046934,0
avert,SING,0.023467,0
avert,VPINF,0.023467,0
avert,VPING,0.046934,0
splinter,AP,0.053844,0
splinter,NONE,0.15770800000000001,262
splinter,NP,0.390373,917
splinter,NP_AP,0.053844,0
splinter,NP_PP,0.053854000000000006,0
splinter,PP,0.24762800000000001,169
splinter,SCOMP,0.042747,224
herd,NONE,0.188386,0
herd,NP,0.375275,174
herd,NP_PP,0.274772,252
herd,PP,0.119458,97
herd,PP_PP,0.042109,20
specialise,NONE,0.221046,603
specialise,NP,0.296353,0
specialise,NP_PP,0.080703,0
specialise,PP,0.374785,2908
specialise,PP_PP,0.027113,203
shriek,NONE,0.355751,440
shriek,NP,0.220555,117
shriek,NP_PP,0.072499,22
shriek,PP,0.210307,165
shriek,SCOMP,0.140888,0
chink,NONE,0.406542,87
chink,NP,0.135514,29
chink,PP,0.331775,71
chink,PP_SCOMP,0.051402,11
chink,SCOMP,0.074767,16
deodorize,NONE,0.45161300000000004,14
deodorize,NP,0.483871,15
deodorize,NP PRT +,0.032258,1
deodorize,NP_AP,0.032258,1
elaborate,NONE,0.354065,6449
elaborate,NP,0.09206,0
elaborate,NP_NP,0.023015,0
elaborate,NP_PP,0.09206,0
elaborate,PP,0.25468,1283
elaborate,PP_PP,0.04603,0
elaborate,SCOMP,0.13809,0
personify,NONE,0.161223,153
personify,NP,0.566912,538
personify,NP_PP,0.18229700000000001,173
personify,PP,0.089568,85
divide,NONE,0.18394,0
divide,NP,0.31594,2801
divide,NP PRT +,0.049299,63
divide,NP_PP,0.244571,2027
divide,PP,0.172964,957
divide,PP_PP,0.033287,50
re-arrange,NONE,0.020833,2
re-arrange,NP,0.75,72
re-arrange,NP_PP,0.208334,20
re-arrange,NP_SCOMP PRT +,0.020833,2
criticise,NONE,0.045609,0
criticise,NP,0.495654,3183
criticise,NP_PP,0.458737,2553
lengthen,NONE,0.287637,282
lengthen,NP,0.47388600000000003,550
lengthen,NP_PP,0.11723,112
lengthen,PP,0.121247,99
replace,NP,0.729361,4797
replace,NP_PP,0.27063899999999996,1780
compartmentalise,NONE,0.320855,60
compartmentalise,NP,0.529413,99
compartmentalise,NP_PP,0.149732,28
browse,NONE,0.274235,599
browse,NP,0.320831,605
browse,NP_PP,0.054693,59
browse,PP,0.304562,648
browse,PP_VPINF,0.02284,0
browse,SING,0.02284,0
exhort,NONE,1e-05,0
exhort,NP,0.382102,329
exhort,NP_PP,2e-05,0
exhort,SINF,0.617868,532
untie,NONE,0.222001,125
untie,NP,0.471446,233
untie,NP_PP,0.24515,51
untie,PP,0.061404,0
telegraph,NONE,0.131644,44
telegraph,NP,0.31266099999999997,151
telegraph,NP_NP,0.062039,0
telegraph,NP_PP,0.145653,38
telegraph,NP_SCOMP,0.062039,0
telegraph,PP,0.058486,34
telegraph,PP_PP,0.02068,0
telegraph,PP_SCOMP,0.02068,0
telegraph,SCOMP,0.08272,0
telegraph,SINF,0.082719,0
telegraph,VPINF,0.02068,0
strike,AP,1e-05,0
strike,NONE,0.19595800000000002,1039
strike,NP,0.405872,2152
strike,NP_AP,1e-05,0
strike,NP_NP,1e-05,0
strike,NP_PP,0.233488,1238
strike,PP,0.149375,792
strike,PP_PP,0.015276,81
relay,NONE,0.065071,25
relay,NP,0.300431,106
relay,NP_PP,0.24716500000000002,90
relay,PP,0.096831,0
relay,PP_PP,0.129108,0
relay,PP_WHS,0.032277,0
relay,PP_WHVP,0.032277,0
relay,SCOMP,0.096842,0
desalt,AP,0.166667,1
desalt,NONE,0.166667,1
desalt,NP,0.333333,2
desalt,NP_PP,0.166667,1
desalt,PP,0.166667,1
mesmerize,NONE,0.139579,178
mesmerize,NP,0.495476,190
mesmerize,NP_PP,0.18704,164
mesmerize,NP_SCOMP,0.061474,0
mesmerize,PP,0.072752,96
mesmerize,SINF,0.043679,0
hurt,NONE,0.14486999999999997,1877
hurt,NP,0.646433,5020
hurt,NP_PP,0.098692,0
hurt,NP_SCOMP,0.061474,0
hurt,SCOMP,0.004853,0
hurt,SINF,0.043679,0
glass,NONE,0.350883,80
glass,NP,0.399127,91
glass,NP_PP,0.043858,10
glass,PP,0.078944,18
glass,SCOMP,0.127188,29
export,NONE,0.02705,0
export,NP,0.421672,2624
export,NP_PP,0.372761,1775
export,NP_PP_PP,0.02705,0
export,PP,0.097366,751
export,PP_PP,0.02705,0
export,SING,0.02705,0
hurl,NONE,0.138072,0
hurl,NP,0.462917,160
hurl,NP_PP,0.349487,228
hurl,PP,0.049524,25
hole,NONE,0.158461,177
hole,NP,0.481989,287
hole,NP PRT +,0.07438,39
hole,NP_PP,0.168449,165
hole,PP,0.090113,116
hole,PP_PP,0.026608,30
hold,AP,0.021738,0
hold,NONE,0.08029,716
hold,NP,0.425202,4042
hold,NP PRT +,0.03454,249
hold,NP_AP,0.043476,0
hold,NP_PP,0.258114,792
hold,PP,0.114871,543
hold,SCOMP,3.0000000000000004e-05,0
hold,SINF,0.021738,0
unpack,NONE,0.22570099999999998,193
unpack,NP,0.47284000000000004,320
unpack,NP_AP,0.035698,0
unpack,NP_PP,0.15457,35
unpack,PP,0.111191,34
italicise,NONE,0.346875,111
italicise,NP,0.653125,209
pursue,NONE,0.125688,0
pursue,NP,0.48221600000000003,4277
pursue,NP_PP,0.24126999999999998,1210
pursue,PP,0.15082600000000002,0
debark,NONE,0.368417,14
debark,NP,1e-05,0
debark,NP_NP,0.026316,1
debark,NP_PP,0.07894699999999999,3
debark,PP,0.473679,18
debark,PP_PP,0.052631,2
sweeten,NONE,0.198164,0
sweeten,NP,0.530434,832
sweeten,NP_PP,0.181693,361
sweeten,PP,0.08970900000000001,0
straddle,NONE,0.222961,0
straddle,NP,0.39524000000000004,1044
straddle,NP_PP,0.112384,269
straddle,PP,0.269413,0
outscore,NP,0.547644,523
outscore,NP_PP,0.452356,432
vow,NONE,0.192332,1239
vow,NP,0.06542,0
vow,NP_PP,0.035489,56
vow,PP,0.228972,0
vow,PP_PP,0.049066,0
vow,PP_VPINF,0.06542,0
vow,SCOMP,0.016356,0
vow,VPINF,0.346945,5343
reword,NONE,0.199998,13
reword,NP,0.399996,26
reword,NP_PP,0.061547000000000004,4
reword,NP_PP_PP,0.046153,3
reword,NP_SCOMP,0.030769,2
reword,SCOMP,0.061537,4
reword,SINF,0.169229,11
reword,SING_PP,0.030769,2
shelve,NONE,2e-05,0
shelve,NP,0.701668,1122
shelve,NP_PP,0.298302,477
shelve,PP,1e-05,0
overstress,NONE,0.452675,220
overstress,NP,0.401235,195
overstress,NP_PP,0.088477,43
overstress,PP,0.057613,28
exhale,NONE,0.470988,192
exhale,NP,0.298428,77
exhale,NP_PP,0.102203,29
exhale,PP,0.128382,61
rework,NONE,0.157447,111
rework,NP,0.682269,481
rework,NP_PP,0.160283,113
scavenge,NONE,0.260724,100
scavenge,NP,0.298418,89
scavenge,NP_PP,0.077397,41
scavenge,PP,0.31736600000000004,144
scavenge,PP_VPINF,0.023046,0
scavenge,SING,0.023046,0
wane,NONE,0.6168359999999999,1180
wane,NP,0.110296,211
wane,NP_PP,0.041296,79
wane,PP,0.209616,401
wane,PP_PP,0.021955,42
wank,NONE,0.468085,22
wank,NP,0.404255,19
wank,NP PRT +,0.021277,1
wank,NP_PP,0.021277,1
wank,PP,0.085106,4
re-align,NONE,0.392157,40
re-align,NP,0.519608,53
re-align,NP_PP,0.088235,9
malign,NONE,0.122097,83
malign,NP,0.447789,152
malign,NP_PP,0.259917,36
malign,PP,0.069682,59
malign,SCOMP,0.030011,27
malign,SING,0.070504,0
caution,NONE,0.097035,1864
caution,NP,0.213719,0
caution,NP_PP,0.077716,0
caution,NP_SCOMP,0.116573,0
caution,PP,0.059941,405
caution,SCOMP,0.299011,4251
caution,SINF,0.136003,0
want,NONE,0.112233,1514
want,NP,0.190702,2624
want,NP_AP,0.057531,0
want,NP_PP,1e-05,0
want,NP_PPOF,1e-05,0
want,PP,2e-05,0
want,PP_VPINF,0.038354,0
want,SCOMP,0.038354,0
want,SINF,0.076708,0
want,SING,0.076708,0
want,VPINF,0.275129,4961
want,VPING,0.13424,0
reprove,NONE,0.139489,64
reprove,NP,0.519553,143
reprove,NP_PP,0.269784,28
reprove,SING,0.071175,0
dyke,NONE,0.53913,62
dyke,NP,0.226087,26
dyke,NP_PP,0.026087,3
dyke,NP_SCOMP,0.026087,3
dyke,PP,0.026087,3
dyke,SCOMP,0.130435,15
dyke,VPING_PP,0.026087,3
hog,NP,0.466572,328
hog,NP_PP,0.081081,57
hog,PP,0.064012,45
hog,SCOMP,0.388336,273
hoe,NONE,0.308043,115
hoe,NP,0.330291,24
hoe,NP_PP,0.184541,6
hoe,PP,0.177125,18
dimple,NONE,0.330883,90
dimple,NP,0.466912,127
dimple,NP_PP,0.047794,13
dimple,PP,0.073529,20
dimple,SCOMP,0.080882,22
travel,NONE,0.28642900000000004,1803
travel,NP,0.159807,0
travel,NP_PP,0.047785,165
travel,PP,0.443653,2504
travel,PP_PP,0.062326,381
damage,NONE,0.063636,0
damage,NP,0.657248,4334
damage,NP_PP,0.257076,1354
damage,PP,0.02204,451
revisit,NONE,0.141355,215
revisit,NP,0.711373,1082
revisit,NP_PP,0.147272,224
machine,AP,0.097808,67
machine,NONE,0.467154,320
machine,NP,0.291975,200
machine,NP_PP,0.046715,32
machine,SCOMP,0.096348,66
hop,NONE,0.450239,1219
hop,NP,0.203271,201
hop,NP_PP,0.037785,0
hop,PP,0.276318,230
hop,PP_PP,0.032387,0
chase,NONE,0.125,0
chase,NP,0.448377,5124
chase,NP PRT +,0.083376,157
chase,NP_PP,0.19324600000000003,342
chase,PP,0.15000000000000002,0
classify,NONE,0.094923,419
classify,NP,0.366327,1617
classify,NP_PP,0.439296,1939
classify,PP,0.099454,439
utilise,NONE,0.052337,0
utilise,NP,0.592931,654
utilise,NP_PP,0.314025,154
utilise,PP,0.040707,0
swing,AP,0.035898,0
swing,NONE,0.263597,3342
swing,NP,0.237382,2148
swing,NP PRT +,0.056603,53
swing,NP_AP,0.035898,0
swing,NP_PP,0.092189,47
swing,PP,0.278434,1212
outfight,NONE,0.144654,23
outfight,NP,0.792453,126
outfight,NP_PP,0.037736,6
outfight,NP_SCOMP,0.025157,4
wrong,NONE,0.09401,47
wrong,NP,0.546542,231
wrong,NP_PP,0.288892,60
wrong,SING,0.070555,0
reassess,NONE,0.135299,287
reassess,NP,0.384303,1081
reassess,NP_NP,0.020656,0
reassess,NP_PP,0.23142200000000002,248
reassess,PP,0.18700700000000003,6
reassess,SING,0.041313,0
marginalize,NONE,0.216102,153
marginalize,NP,0.553672,392
marginalize,NP_PP,0.155367,110
marginalize,PP,0.074859,53
scourge,NONE,0.47619,150
scourge,NP,0.320635,101
scourge,NP_PP,0.098413,31
scourge,PP,0.104762,33
revolt,NONE,0.418936,261
revolt,NP,0.091492,57
revolt,NP_PP,0.05939,37
revolt,NP_SCOMP,1e-05,0
revolt,PP,0.391649,244
revolt,PP_PP,0.038523,24
season,NONE,0.247003,185
season,NP,0.283041,212
season,NP_PP,0.19359,145
season,PP,0.184244,138
season,SCOMP,0.092122,69
wink,NONE,0.342648,260
wink,NP,0.21263700000000002,46
wink,PP,0.391251,226
wink,PP_PP,0.053463,12
decoy,NONE,0.539864,237
decoy,NP,0.232347,102
decoy,NP_PP,0.036446,16
decoy,PP,0.059226,26
decoy,SCOMP,0.061503,27
decoy,VPINF,0.070615,31
wing,NONE,0.235294,72
wing,NP,0.457516,140
wing,NP_PP,0.107843,33
wing,PP,0.127451,39
wing,SCOMP,0.071896,22
squint,NONE,0.34402299999999997,177
squint,NP,0.056662,0
squint,PP,0.556816,327
squint,PP_PP,0.042497,0
wine,NONE,0.595547,321
wine,NP,0.372913,201
wine,NP_PP,0.03154,17
confederate,NONE,0.287204,83
confederate,NP,0.096885,28
confederate,PP,0.214531,62
confederate,VPING,0.349478,101
confederate,VPPRT,0.051903,15
vary,NONE,0.33673400000000003,2742
vary,NP,0.298319,0
vary,NP_PP,0.081238,0
vary,PP,0.259059,3335
vary,PP_PP,0.02465,301
handcuff,NONE,0.159995,101
handcuff,NP,0.457539,176
handcuff,NP_PP,0.140093,31
handcuff,PP,0.19552000000000003,40
handcuff,PP_PP,0.046853,6
butcher,NONE,0.137905,67
butcher,NP,0.6838430000000001,235
butcher,NP_PP,0.150858,180
butcher,PP,0.027395,49
rubberise,AP,0.082645,10
rubberise,NONE,0.16529,20
rubberise,NP,0.595041,72
rubberise,NP_PP,0.049586,6
rubberise,SCOMP,0.082645,10
rubberise,SING,0.024793,3
contuse,NONE,0.5,1
contuse,NP,0.5,1
fix,NONE,0.152374,1058
fix,NP,0.6371249999999999,4424
fix,NP PRT +,0.013105,91
fix,NP_NP,2e-05,0
fix,NP_PP,0.112492,781
fix,PP,0.08485299999999998,589
fix,VPINF,3.0000000000000004e-05,0
baste,NONE,0.350231,76
baste,NP,0.276497,60
baste,NP_PP,0.13364,29
baste,PP,0.239632,52
secede,NONE,0.629411,1599
secede,NP,0.082353,0
secede,PP,0.24705899999999997,0
secede,PP_PP,0.041177,0
fib,NONE,0.442007,141
fib,NP,0.23511,75
fib,PP,0.266458,85
fib,SCOMP,0.056426,18
undercut,NP,0.734535,1223
undercut,NP_PP,0.265465,442
glorify,NONE,0.046119,0
glorify,NP,0.651547,726
glorify,NP_PP,0.23059400000000002,0
glorify,SING,0.071741,0
enrich,NONE,0.19875400000000001,0
enrich,NP,0.492005,153
enrich,NP PRT +,0.039232,2
enrich,NP_PP,0.159221,52
enrich,PP,0.110788,14
slate,NONE,1e-05,0
slate,NP,2e-05,0
slate,NP_PP,0.29869,1934
slate,PP,0.136208,882
slate,SINF,0.472868,3062
slate,SING,1e-05,0
slate,VPINF,0.092195,597
decarbonize,NONE,0.99999,3
decarbonize,NP,1e-05,0
commemorate,NP,0.797959,2816
commemorate,NP_PP,0.202041,713
memorialize,NONE,0.142857,40
memorialize,NP,0.532143,149
memorialize,NP_NP,0.028571,8
memorialize,NP_PP,0.235714,66
memorialize,PP,0.060714,17
confute,NONE,0.248928,58
confute,NP,0.523604,122
confute,NP_PP,0.16309,38
confute,PP,0.064378,15
interrupt,NONE,0.194551,150
interrupt,NP,0.517505,399
interrupt,NP_PP,0.226976,175
interrupt,PP,0.060959,47
interrupt,SING,1e-05,0
silver,NONE,0.289186,137
silver,NP,0.498529,39
silver,NP_PP,0.129839,16
silver,PP,0.082447,36
rumour,NP,0.122886,160
rumour,NP_PP,0.025345,33
rumour,NP_SCOMP,0.024577,32
rumour,PP,1e-05,0
rumour,SCOMP,0.199691,260
rumour,SINF,0.520732,678
rumour,VPINF,0.10675699999999999,139
repaint,AP,0.056106,0
repaint,NONE,0.303923,257
repaint,NP,0.371595,143
repaint,NP_AP,0.140266,0
repaint,NP_PP,0.10263599999999999,29
repaint,PP,0.025472,40
grammaticalize,NONE,0.284811,45
grammaticalize,NP,0.398734,63
grammaticalize,NP_PP,0.132911,21
grammaticalize,PP,0.183544,29
defecate,NONE,0.512386,124
defecate,NP,1e-05,0
defecate,NP_AP,1e-05,0
defecate,NP_PP,0.020661,5
defecate,PP,0.438008,106
defecate,PP_PP,0.028926,7
debut,NONE,0.196833,547
debut,NP,0.163728,455
debut,NP_PP,0.082044,228
debut,PP,0.507017,1409
debut,PP_PP,0.050378,140
debug,NONE,0.174104,34
debug,NP,0.502988,47
debug,NP_PP,0.162948,6
debug,PP,0.15996,5
toll,NONE,0.428571,105
toll,NP,0.216327,53
toll,NP_PP,0.061224,15
toll,PP,0.265306,65
toll,PP_PP,0.028571,7
telescope,NONE,0.295238,62
telescope,NP,0.228571,48
telescope,NP_PP,0.1,21
telescope,PP,0.238095,50
telescope,PP_PP,0.028571,6
telescope,VPINF,0.109524,23
swathe,NONE,0.043583,0
swathe,NP,0.399849,64
swathe,NP_PP,0.343203,180
swathe,PP,0.176636,143
swathe,PP_PP,0.036729,7
exhume,NONE,0.154905,90
exhume,NP,0.531841,309
exhume,NP_PP,0.215147,125
exhume,PP,0.072289,42
exhume,PP_PP,0.025818,15
whiz,NONE,0.249873,38
whiz,NP,0.23592100000000002,32
whiz,NP_PP,0.062647,11
whiz,PP,0.419786,53
whiz,PP_PP,0.031772,0
ameliorate,NONE,2e-05,0
ameliorate,NP,0.766114,190
ameliorate,NP_PP,0.233866,58
allay,NONE,0.044461,0
allay,NP,0.673996,1553
allay,NP_PP,0.17451,420
allay,NP_SCOMP,0.062573,0
allay,SINF,0.044461,0
whir,NONE,0.75,144
whir,PP,0.25,48
message,NONE,0.383234,320
message,NP,0.312574,261
message,PP,0.077845,65
message,PP_PP,0.023952,20
message,SCOMP,0.124551,104
message,VPINF,0.077845,65
overwrite,NONE,0.276786,124
overwrite,NP,0.551339,247
overwrite,NP_PP,0.171875,77
internalise,NONE,0.171429,72
internalise,NP,0.714286,300
internalise,NP_PP,0.114286,48
smirk,NONE,0.552287,159
smirk,NP,0.097551,0
smirk,PP,0.31114200000000003,51
smirk,SCOMP,0.03902,0
waive,NONE,0.109515,0
waive,NP,0.516819,3366
waive,NP_NP,0.027379,0
waive,NP_PP,0.25046199999999996,1265
waive,PP,0.095826,0
freeze,AP,0.002656,0
freeze,NONE,0.306751,296
freeze,NP,0.412776,406
freeze,NP PRT +,0.039585,10
freeze,NP_AP,0.002656,0
freeze,NP_PP,0.108567,74
freeze,PP,0.124353,95
freeze,VPING,0.002656,0
encourage,NONE,0.042453,0
encourage,NP,0.540837,3206
encourage,NP_PP,0.138203,854
encourage,NP_SCOMP,0.059748,0
encourage,SINF,0.19202999999999998,2703
encourage,SING,0.026729,0
adapt,NONE,0.281285,1418
adapt,NP,0.232288,1171
adapt,NP_PP,2e-05,0
adapt,PP,0.439592,2216
adapt,PP_PP,0.046815,236
teeter,NONE,0.323254,288
teeter,NP,0.209114,0
teeter,NP_PP,0.034852,0
teeter,PP,0.432778,635
waddle,NONE,0.482301,109
waddle,NP,0.119469,27
waddle,NP_PP,0.022124,5
waddle,PP,0.376106,85
inscribe,NONE,0.130414,107
inscribe,NP,0.41238600000000003,232
inscribe,NP_PP,0.340509,393
inscribe,PP,0.116692,220
outmarch,NONE,0.125,1
outmarch,NP,0.625,5
outmarch,NP_PP,0.25,2
estimate,NONE,0.175895,832
estimate,NP,0.256654,1214
estimate,NP_PP,0.179277,848
estimate,NP_SCOMP,0.14333800000000002,678
estimate,PP,2e-05,0
estimate,SCOMP,0.192385,910
estimate,SINF,0.05243,248
knit,NONE,0.22385300000000002,114
knit,NP,0.38073500000000005,142
knit,NP_NP,0.035779,0
knit,NP_PP,0.21192500000000003,36
knit,PP,0.147706,57
connive,NONE,0.329606,118
connive,NP,0.072625,26
connive,PP,0.351952,126
connive,PP_PP,0.055866,20
connive,PP_VPINF,0.06425499999999999,23
connive,VPINF,0.125697,45
miaow,NONE,0.736842,14
miaow,PP,0.263158,5
miaou,NONE,1.0,7
symbolize,NONE,0.198342,0
symbolize,NP,0.53572,1646
symbolize,NP_PP,0.154205,497
symbolize,PP,0.111703,153
symbolize,PP_PP,1e-05,0
symbolize,PP_SCOMP,1e-05,0
symbolize,SCOMP,1e-05,0
popularise,NONE,0.130208,25
popularise,NP,0.5625,108
popularise,NP_PP,0.21875,42
popularise,PP,0.088542,17
ogle,NONE,0.314957,54
ogle,NP,0.24496400000000002,113
ogle,NP_PP,0.059153,27
ogle,PP,0.33878699999999995,1
ogle,PP_PP,0.04214,0
goggle,NONE,0.36734700000000003,36
goggle,NP,0.132653,13
goggle,PP,0.27551,27
goggle,SCOMP,0.071428,7
goggle,VPINF,0.153061,15
misplace,NP,0.945812,192
misplace,NP_PP,0.054188,11
procreate,NONE,0.818181,279
procreate,NP,0.120235,41
procreate,PP,0.061584,21
wash,NONE,0.192095,1159
wash,NP,0.31166299999999997,2182
wash,NP PRT +,0.133521,200
wash,NP_AP,0.035678,0
wash,NP_PP,0.151744,732
wash,PP,0.141564,799
wash,PP_PP,0.033734,85
instruct,NP,0.295227,173
instruct,NP_NP,0.018489,0
instruct,NP_PP,0.11147799999999998,1
instruct,NP_SCOMP,0.11094799999999999,0
instruct,PP,0.036979,0
instruct,SCOMP,0.073958,0
instruct,SINF,0.352921,421
re-issue,NONE,0.188572,33
re-issue,NP,0.565714,99
re-issue,NP_PP,0.182857,32
re-issue,PP,0.062857,11
declaim,NONE,0.432191,83
declaim,NP,0.374068,44
declaim,NP_PP,0.129657,18
declaim,PP,0.064084,43
service,NONE,0.112087,102
service,NP,0.592302,539
service,NP_PP,0.217591,198
service,PP,0.078021,71
stack,NONE,0.08577,0
stack,NP,0.250791,380
stack,NP PRT +,0.076589,21
stack,NP_AP,0.026006,67
stack,NP_PP,0.35757300000000003,904
stack,PP,0.203272,304
master,NONE,0.047459,478
master,NP,0.580818,2322
master,NP_PP,0.021446,216
master,VPINF,0.175139,0
master,VPING,0.175139,0
underlie,NONE,0.14409,452
underlie,NP,0.555291,1570
underlie,NP_PP,0.158096,0
underlie,PP,0.079048,0
underlie,SCOMP,0.040515,190
underlie,SING,0.02296,68
postulate,NONE,0.174518,100
postulate,NP,0.256488,130
postulate,NP_AP,0.026923,0
postulate,NP_PP,0.084782,33
postulate,PP,0.071667,19
postulate,SCOMP,0.224084,38
postulate,SINF,0.053846,0
postulate,VPINF,0.107691,0
listen,NONE,0.4025,3603
listen,NP,0.055772,0
listen,PP,0.489146,3103
listen,PP_PP,0.052583,216
collapse,NONE,0.37711,3926
