verb,frame,relfreq,freqcnt
disburden,NP,0.99999,3
disburden,NP_PP,1e-05,0
fritter,PP,0.503149,159
fritter,NP_PP PRT +,0.164551,52
fritter,NONE,0.12025,38
fritter,NP PRT +,0.088605,28
fritter,NP,0.069618,22
fritter,NP_PP,0.031645,10
fritter,PP_PP,0.022151,7
fritter,NONE,1e-05,0
fritter,NONE,1e-05,0
fritter,PP,1e-05,0
orientate,NP,0.514925,138
orientate,NONE,0.212687,57
orientate,NP_PP,0.182836,49
orientate,PP,0.070896,19
orientate,PP_WHPP,0.007463,2
orientate,NP_SCOMP,0.007463,2
orientate,PP,0.003731,1
charter,NP,0.393182,346
charter,NP_PP,0.37159,327
charter,PP,0.214773,189
charter,NP_PP,0.015909,14
charter,PP,0.004546,4
tolerate,NP,0.709737,4844
tolerate,NONE,0.142856,975
tolerate,NP_PP,0.129962,887
tolerate,SING,0.011428,78
tolerate,SING_PP,0.006008,41
tolerate,SING,1e-05,0
pulse,PP,0.394265,110
pulse,NONE,0.30466,85
pulse,NP,0.200716,56
pulse,NP_PP,0.060932,17
pulse,PP_PP,0.039427,11
second,NP,0.320751,204
second,NP_PP,0.21069,134
second,PP,0.169809,108
second,NONE,0.132074,84
second,NP_PP,0.127357,81
second,PP_PP,0.018868,12
second,PP,0.009433,6
second,SCOMP,0.006289,4
second,PP_WHPP,0.004717,3
second,NP_PP_PP,1e-05,0
tether,NP_PP,0.274193,119
tether,PP,0.21659,94
tether,NP,0.214286,93
tether,NP_PP,0.12212,53
tether,NONE,0.12212,53
tether,PP_PP,0.046083,20
tether,PP,0.004609,2
intermingle,NONE,0.305785,74
intermingle,PP,0.227273,55
intermingle,NP_PP,0.227273,55
intermingle,NP,0.132231,32
intermingle,NONE,0.086777,21
intermingle,PP_PP,0.012397,3
intermingle,PP,0.004132,1
intermingle,PP_WHVP,0.004132,1
thunder,PP,0.425809,419
thunder,NONE,0.412597,406
thunder,NP,0.10569,104
thunder,NP_PP,0.026423,26
thunder,PP_PP,0.022358,22
thunder,PP,0.006097,6
thunder,PP_PP,0.001017,1
thunder,NP,1e-05,0
decry,NP,0.914954,1603
decry,NP_SCOMP,0.036529,64
decry,NP_PP,0.019977,35
decry,NP,0.018265,32
decry,NP_PP,0.009703,17
decry,PP_PP,0.000571,1
succumb,PP,0.674411,2148
succumb,NONE,0.255259,813
succumb,PP_PP,0.059026,188
succumb,PP,0.011303,36
cull,NP,0.463889,167
cull,NP_PP,0.258333,93
cull,NONE,0.138889,50
cull,PP,0.138889,50
crouch,PP,0.588229,600
crouch,NONE,0.348036,355
crouch,PP_PP,0.063725,65
crouch,NONE,1e-05,0
avert,NP,0.741062,4788
avert,NP_PP,0.239901,1550
avert,NP_PP,0.016561,107
avert,NP_SCOMP,0.002476,16
splinter,NP,0.58331,917
splinter,NONE,0.16666,262
splinter,SCOMP,0.142488,224
splinter,PP,0.107502,169
splinter,NONE,1e-05,0
splinter,NP_PP,1e-05,0
splinter,NONE,1e-05,0
splinter,PP,1e-05,0
herd,NP_PP,0.464088,252
herd,NP,0.320442,174
herd,PP,0.178638,97
herd,PP_PP,0.036832,20
specialise,PP,0.645396,2397
specialise,NONE,0.162358,603
specialise,PP,0.128972,479
specialise,PP_PP,0.054658,203
specialise,PP,0.008616,32
shriek,NONE,0.562659,440
shriek,PP,0.19821,155
shriek,NP,0.149617,117
shriek,NP_PP,0.028132,22
shriek,SCOMP,0.025576,20
shriek,PP_PP,0.015345,12
shriek,PP,0.012787,10
shriek,PP,0.003837,3
shriek,SINF PRT +,0.003837,3
chink,NONE,0.388392,87
chink,PP,0.316964,71
chink,NP,0.129464,29
chink,SCOMP,0.071428,16
chink,PP_SCOMP,0.049108,11
chink,PP_PP,0.017858,4
chink,PP,0.013393,3
chink,PP_SCOMP,0.013393,3
deodorize,NP,0.48387,15
deodorize,NONE,0.387096,12
deodorize,NONE,0.064517,2
deodorize,NP_AP,0.032258,1
deodorize,NP PRT +,0.032258,1
elaborate,NONE,0.781586,6449
elaborate,PP,0.155493,1283
elaborate,NONE,0.0629,519
elaborate,NP,1e-05,0
elaborate,NP,1e-05,0
personify,NP,0.558671,538
personify,NONE,0.158878,153
personify,NP_PP,0.153686,148
personify,PP,0.088266,85
personify,NP_PP,0.025961,25
personify,NP_SCOMP,0.008308,8
personify,PP,0.00623,6
divide,NP,0.464891,2801
divide,NP_PP,0.336427,2027
divide,PP,0.156181,941
divide,NP_PP,0.011452,69
divide,NP PRT +,0.010456,63
divide,PP_PP,0.008299,50
divide,NONE,0.004979,30
divide,NP_PP,0.003486,21
divide,PP,0.002656,16
divide,PP,0.001162,7
divide,NONE,1e-05,0
re-arrange,NP,0.734694,72
re-arrange,NP_PP,0.204081,20
re-arrange,NONE,0.020408,2
re-arrange,NP_SCOMP PRT +,0.020408,2
re-arrange,NP_NP,0.010205,1
re-arrange,NP_SCOMP,0.010205,1
criticise,NP,0.496336,3183
criticise,NP_PP,0.186028,1193
criticise,NP_PP,0.127086,815
criticise,NP_PP,0.084984,545
criticise,NONE,0.063777,409
criticise,NP_PP,0.027132,174
criticise,NP_PP,0.008264,53
criticise,NP_SCOMP,0.006394,41
lengthen,NP,0.517404,550
lengthen,NONE,0.265288,282
lengthen,NP_PP,0.105362,112
lengthen,PP,0.093133,99
lengthen,PP_PP,0.017874,19
lengthen,NP_WHPP,0.00094,1
replace,NP,0.71973,4797
replace,NP_PP,0.249362,1662
replace,NP_PP,0.017705,118
replace,NP PRT +,0.013203,88
compartmentalise,NP,0.521052,99
compartmentalise,NONE,0.315789,60
compartmentalise,NP_PP,0.147369,28
compartmentalise,PP,0.010526,2
compartmentalise,NP_PP,0.005264,1
browse,PP,0.326284,648
browse,NP,0.304633,605
browse,NONE,0.301611,599
browse,PP_PP,0.035247,70
browse,NP_PP,0.029708,59
browse,PP,0.002518,5
exhort,SINF,0.608678,532
exhort,NP,0.376419,329
exhort,SINF,0.014873,13
exhort,NP_PP,1e-05,0
exhort,NONE,1e-05,0
exhort,NP_PP,1e-05,0
untie,NP,0.569682,233
untie,NONE,0.305623,125
untie,NP_PP,0.124695,51
telegraph,NP,0.448071,151
telegraph,NONE,0.130564,44
telegraph,NP_PP,0.11276,38
telegraph,PP,0.100891,34
telegraph,NP_NP,0.053413,18
telegraph,SINF,0.050445,17
telegraph,SCOMP,0.038575,13
telegraph,NP_PP,0.032641,11
telegraph,NP_SCOMP,0.020772,7
telegraph,NP_SCOMP,0.011869,4
strike,NP,0.357576,2152
strike,NP_PP,0.186099,1120
strike,NONE,0.172641,1039
strike,PP,0.131598,792
strike,NP_NP,0.058654,353
strike,NP_AP,0.032401,195
strike,NP_PP,0.019607,118
strike,AP,0.014124,85
strike,PP_PP,0.013459,81
strike,NP_SCOMP,0.008474,51
strike,NP_PP,0.005317,32
strike,NP_PP,1e-05,0
strike,NONE,1e-05,0
strike,NP,1e-05,0
strike,NP,1e-05,0
strike,PP,1e-05,0
relay,NP,0.43983,106
relay,NP_PP,0.199168,48
relay,NP_PP,0.174272,42
relay,NONE,0.103733,25
relay,NP_SCOMP,0.041493,10
relay,SCOMP,0.037343,9
relay,NP_SCOMP,0.00415,1
relay,PP_PP,1e-05,0
desalt,NP,0.333333,2
desalt,AP,0.166667,1
desalt,NP_PP,0.166667,1
desalt,NONE,0.166667,1
desalt,PP,0.166667,1
mesmerize,NP,0.294118,190
mesmerize,NONE,0.275542,178
mesmerize,NP_PP,0.253871,164
mesmerize,PP,0.148606,96
mesmerize,PP_PP,0.024767,16
mesmerize,PP,0.003096,2
hurt,NP,0.699337,5020
hurt,NONE,0.261486,1877
hurt,NP,0.019225,138
hurt,NONE,0.007384,53
hurt,NP,0.007384,53
hurt,SCOMP,0.002229,16
hurt,NONE,0.002089,15
hurt,NP_PP,0.000418,3
hurt,SCOMP,0.000278,2
hurt,SINF,0.00014,1
hurt,NP_SCOMP,1e-05,0
hurt,NP_PP,1e-05,0
hurt,NP_SCOMP,1e-05,0
glass,NP,0.397372,91
glass,NONE,0.349338,80
glass,SCOMP,0.126635,29
glass,PP,0.078601,18
glass,NP_PP,0.043667,10
glass,NP PRT +,0.004367,1
glass,NONE,1e-05,0
glass,NONE,1e-05,0
export,NP,0.501523,2624
export,NP_PP,0.175074,916
export,NP_PP,0.16418,859
export,PP,0.143539,751
export,PP_PP,0.015673,82
export,NONE,1e-05,0
hurl,NP_PP,0.53647,228
hurl,NP,0.37647,160
hurl,PP,0.058824,25
hurl,SING_PP,0.016471,7
hurl,NP_PP,0.004706,2
hurl,PP_PP,0.004706,2
hurl,NP PRT +,0.002352,1
hole,NP,0.352576,287
hole,NONE,0.217442,177
hole,NP_PP,0.202701,165
hole,PP,0.142504,116
hole,NP PRT +,0.047912,39
hole,PP_PP,0.036855,30
hole,PP,1e-05,0
hold,NP,0.600207,4042
hold,NP_PP,0.117606,792
hold,NONE,0.106321,716
hold,PP,0.079444,535
hold,NP PRT +,0.036975,249
hold,NP_AP,0.022125,149
hold,AP,0.021086,142
hold,SCOMP,0.007574,51
hold,PP_PP,0.005345,36
hold,NP_PP,0.001336,9
hold,PP,0.001188,8
hold,SINF,0.000742,5
hold,SCOMP,1e-05,0
hold,SCOMP,1e-05,0
hold,PP,1e-05,0
hold,SCOMP,1e-05,0
hold,PP,1e-05,0
unpack,NP,0.548885,320
unpack,NONE,0.331047,193
unpack,NP_PP,0.060034,35
unpack,PP,0.058319,34
unpack,NP_SCOMP,0.001715,1
italicise,NP,0.607477,195
italicise,NONE,0.345794,111
italicise,NP,0.043614,14
italicise,SCOMP,0.003116,1
pursue,NP,0.765245,4277
pursue,NP_PP,0.216494,1210
pursue,NP_PP,0.015388,86
pursue,NP_SCOMP,0.002863,16
pursue,NONE,1e-05,0
debark,PP,0.45,18
debark,NONE,0.35,14
debark,NP_PP,0.05,2
debark,PP_PP,0.05,2
debark,NP,0.05,2
debark,NP_PP,0.025,1
debark,NP_NP,0.025,1
sweeten,NP,0.636572,832
sweeten,NP_PP,0.146137,191
sweeten,NP_PP,0.130069,170
sweeten,NONE,0.085692,112
sweeten,NP PRT +,0.001531,2
straddle,NP,0.783784,1044
straddle,NP_PP,0.201952,269
straddle,SING_PP,0.014264,19
outscore,NP,0.547644,523
outscore,NP_PP,0.452356,432
vow,VPINF,0.731717,5343
vow,NONE,0.16968,1239
vow,NP,0.046014,336
vow,PP,0.029033,212
vow,SCOMP,0.015749,115
vow,NP_PP,0.007669,56
vow,PP,0.000137,1
reword,NP,0.388055,26
reword,NONE,0.194028,13
reword,SINF,0.164177,11
reword,NP_PP,0.059701,4
reword,SCOMP,0.059701,4
reword,NP_PP_PP,0.044776,3
reword,SING_PP,0.029851,2
reword,NP_SCOMP,0.029851,2
reword,NONE,0.014925,1
reword,NP_PP,0.014925,1
reword,NP_PP,1e-05,0
shelve,NP,0.637125,1122
shelve,NP_PP,0.178872,315
shelve,NP_PP,0.091991,162
shelve,NONE,0.080067,141
shelve,NP_PP,0.011925,21
shelve,NONE,1e-05,0
shelve,PP,1e-05,0
overstress,NONE,0.452675,220
overstress,NP,0.401235,195
overstress,NP_PP,0.088477,43
overstress,PP,0.057613,28
exhale,NONE,0.518919,192
exhale,NP,0.208108,77
exhale,PP,0.164864,61
exhale,NP_PP,0.078378,29
exhale,NP_SCOMP,0.016217,6
exhale,NONE,0.013514,5
rework,NP,0.678421,481
rework,NP_PP,0.15938,113
rework,NONE,0.156558,111
rework,SINF,0.005641,4
scavenge,PP,0.359102,144
scavenge,NONE,0.249376,100
scavenge,NP,0.221946,89
scavenge,NP_PP,0.102244,41
scavenge,PP_PP,0.059851,24
scavenge,PP,0.007481,3
wane,NONE,0.609184,1180
wane,PP,0.207019,401
wane,NP,0.10893,211
wane,NP_PP,0.040784,79
wane,PP_PP,0.021683,42
wane,PP,0.01239,24
wane,NONE,1e-05,0
wank,NONE,0.468084,22
wank,NP,0.404255,19
wank,PP,0.085106,4
wank,NP_PP,0.021277,1
wank,NP PRT +,0.021277,1
re-align,NP,0.509615,53
re-align,NONE,0.384615,40
re-align,NP_PP,0.086539,9
re-align,NP_PP,0.009616,1
re-align,PP,0.009616,1
malign,NP,0.402116,152
malign,NONE,0.219577,83
malign,PP,0.156085,59
malign,NP_PP,0.095238,36
malign,SCOMP,0.071428,27
malign,PP_PP,0.031746,12
malign,NP_PP,0.021164,8
malign,NP_PP,0.002645,1
caution,NONE,0.272106,1864
caution,SCOMP,0.258384,1770
caution,SCOMP,0.255464,1750
caution,SCOMP,0.106711,731
caution,PP,0.059122,405
caution,SINF,0.027445,188
caution,NP_SCOMP,0.015182,104
caution,SINF,0.004379,30
caution,PP,0.001168,8
caution,NP,1e-05,0
caution,NP_PP,1e-05,0
caution,NP,1e-05,0
caution,NP_PP,1e-05,0
want,VPINF,0.507675,4639
want,NP,0.28716,2624
want,NONE,0.165687,1514
want,VPINF,0.035238,322
want,SCOMP,0.002408,22
want,SINF,0.000985,9
want,PP,0.000438,4
want,VPING,0.000328,3
want,PP_VPINF,1e-05,0
want,SING,1e-05,0
want,NP_PP,1e-05,0
want,SING,1e-05,0
want,PP,1e-05,0
want,NP_PPOF,1e-05,0
want,NP,1e-05,0
want,PP,1e-05,0
reprove,NP,0.59336,143
reprove,NONE,0.26556,64
reprove,NP_PP,0.116182,28
reprove,NP_SCOMP,0.016598,4
reprove,PP_WHPP,0.00415,1
reprove,WHPP,0.00415,1
dyke,NONE,0.516666,62
dyke,NP,0.216667,26
dyke,SCOMP,0.124999,15
dyke,NP_PP,0.025,3
dyke,PP,0.025,3
dyke,VPING_PP,0.025,3
dyke,NP_SCOMP,0.025,3
dyke,PP_PP,0.016667,2
dyke,NP PRT +,0.016667,2
dyke,PP_PP,0.008333,1
hog,NP,0.465248,328
hog,SCOMP,0.387233,273
hog,NP_PP,0.080851,57
hog,PP,0.06383,45
hog,SCOMP,0.002837,2
hoe,NONE,0.69697,115
hoe,NP,0.145454,24
hoe,PP,0.10303,17
hoe,NP_PP,0.036364,6
hoe,PP_PP,0.012121,2
hoe,PP,0.006061,1
dimple,NP,0.458483,127
dimple,NONE,0.324909,90
dimple,SCOMP,0.079422,22
dimple,PP,0.072203,20
dimple,NP_PP,0.046932,13
dimple,VPBSE,0.014441,4
dimple,PP,0.00361,1
travel,PP,0.506682,2459
travel,NONE,0.371512,1803
travel,PP_PP,0.078505,381
travel,NP_PP,0.033998,165
travel,PP,0.009273,45
travel,NONE,1e-05,0
travel,NP,1e-05,0
travel,NP,1e-05,0
damage,NP,0.705977,4334
damage,NP_PP,0.220558,1354
damage,PP,0.073465,451
revisit,NP,0.693588,1082
revisit,NP_PP,0.14359,224
revisit,NONE,0.137821,215
revisit,NP_PP,0.015385,24
revisit,NP PRT +,0.009616,15
machine,NONE,0.424708,299
machine,NP,0.284085,200
machine,AP,0.095168,67
machine,SCOMP,0.093748,66
machine,NP_PP,0.045454,32
machine,NONE,0.02983,21
machine,VPBSE,0.014204,10
machine,NP_PP,0.012784,9
machine,NONE,1e-05,0
machine,NP,1e-05,0
hop,NONE,0.696167,1219
hop,PP,0.131352,230
hop,NP,0.11479,201
hop,NONE,0.038834,68
hop,PP_PP,0.018846,33
hop,PP,1e-05,0
chase,NP,0.882982,5124
chase,NP_PP,0.058935,342
chase,PP,0.031018,180
chase,NP PRT +,0.027055,157
chase,NONE,1e-05,0
classify,NP_PP,0.417609,1939
classify,NP,0.348259,1617
classify,PP,0.094549,439
classify,NONE,0.090242,419
classify,NP_PP,0.019815,92
classify,PP_PP,0.015507,72
classify,NP_PP,0.013999,65
classify,NP_PP,1e-05,0
classify,NP_PP,1e-05,0
utilise,NP,0.792728,654
utilise,NP_PP,0.186667,154
utilise,NP_PP,0.020605,17
swing,NONE,0.489804,3342
swing,NP,0.314812,2148
swing,PP,0.174407,1190
swing,NP PRT +,0.007768,53
swing,NP_PP,0.006888,47
swing,PP,0.003224,22
swing,PP_PP,0.003078,21
swing,NP_AP,1e-05,0
swing,PP,1e-05,0
outfight,NP,0.792452,126
outfight,NONE,0.144654,23
outfight,NP_PP,0.037736,6
outfight,NP_SCOMP,0.025158,4
wrong,NP,0.683432,231
wrong,NP_PP,0.177515,60
wrong,NONE,0.139053,47
reassess,NP,0.659146,1081
reassess,NONE,0.175,287
reassess,NP_PP,0.132317,217
reassess,NP_PP,0.018903,31
reassess,NP_SCOMP,0.010366,17
reassess,PP,0.003658,6
reassess,PP_PP,0.000609,1
marginalize,NP,0.553672,392
marginalize,NONE,0.216102,153
marginalize,NP_PP,0.134181,95
marginalize,PP,0.074859,53
marginalize,NP_PP,0.021186,15
scourge,NONE,0.409376,131
scourge,NP,0.315624,101
scourge,PP,0.103125,33
scourge,NP_PP,0.096875,31
scourge,NONE,0.059375,19
scourge,NP_PP,0.015625,5
revolt,NONE,0.409729,261
revolt,PP,0.383041,244
revolt,NP,0.089481,57
revolt,NP_PP,0.058084,37
revolt,PP_PP,0.037676,24
revolt,NP_PP,0.012559,8
revolt,PP,0.00942,6
revolt,NP_SCOMP,1e-05,0
season,NP,0.27968,212
season,NONE,0.244061,185
season,NP_PP,0.191291,145
season,PP,0.182057,138
season,SCOMP,0.091028,69
season,PP_PP,0.011873,9
season,NONE,1e-05,0
wink,NONE,0.456136,260
wink,PP,0.391224,223
wink,NP,0.080701,46
wink,NONE,0.045614,26
wink,PP_PP,0.021053,12
wink,PP,0.005263,3
wink,NP,1e-05,0
decoy,NONE,0.508968,227
decoy,NP,0.2287,102
decoy,VPINF,0.069507,31
decoy,SCOMP,0.060538,27
decoy,PP,0.058297,26
decoy,NP_PP,0.035874,16
decoy,NONE,0.022421,10
decoy,PP_PP,0.015694,7
wing,NP,0.450161,140
wing,NONE,0.231511,72
wing,PP,0.125402,39
wing,NP_PP,0.106109,33
wing,SCOMP,0.070739,22
wing,PP_PP,0.016078,5
squint,PP,0.508474,270
squint,NONE,0.333333,177
squint,PP,0.105462,56
squint,PP_PP,0.041431,22
squint,NP_PP,0.009416,5
squint,PP,0.001884,1
wine,NONE,0.57527,321
wine,NP,0.360215,201
wine,NP_PP,0.030466,17
wine,NONE,0.017921,10
wine,NP_PP,0.014337,8
wine,PP,0.001792,1
confederate,VPING,0.331147,101
confederate,NONE,0.272131,83
confederate,PP,0.203278,62
confederate,NP,0.091803,28
confederate,VPPRT,0.04918,15
confederate,NONE,0.039345,12
confederate,PP_PP,0.009836,3
confederate,WHPP,0.003279,1
vary,PP,0.516559,3335
vary,NONE,0.424709,2742
vary,PP_PP,0.046622,301
vary,PP,0.012081,78
vary,NP,1e-05,0
vary,NP,1e-05,0
vary,NP_PP,1e-05,0
handcuff,NP,0.474393,176
handcuff,NONE,0.272237,101
handcuff,PP,0.105122,39
handcuff,NP_PP,0.083558,31
handcuff,NONE,0.045822,17
handcuff,PP_PP,0.016173,6
handcuff,PP,0.002695,1
butcher,NP,0.435992,235
butcher,NP_PP,0.333952,180
butcher,NONE,0.124304,67
butcher,PP,0.09091,49
butcher,PP_PP,0.014843,8
rubberise,NP,0.585365,72
rubberise,NONE,0.162601,20
rubberise,AP,0.081301,10
rubberise,SCOMP,0.081301,10
rubberise,NP_PP,0.048781,6
rubberise,SING,0.02439,3
rubberise,NP_PP,0.00813,1
rubberise,NP_NP_SCOMP,0.00813,1
contuse,NONE,0.5,1
contuse,NP,0.5,1
fix,NP,0.603428,4424
fix,NONE,0.14431,1058
fix,NP_PP,0.106528,781
fix,PP,0.080339,589
fix,NP_NP,0.022097,162
fix,NP_PP,0.018413,135
fix,NP PRT +,0.012413,91
fix,NP_PP PRT +,0.006547,48
fix,NP,0.003137,23
fix,VPINF,0.002591,19
fix,WHPP,0.000136,1
fix,PP,1e-05,0
fix,NP_NP,1e-05,0
fix,VPINF,1e-05,0
fix,PP,1e-05,0
fix,NONE,1e-05,0
fix,PP,1e-05,0
baste,NONE,0.345454,76
baste,NP,0.272728,60
baste,PP,0.236363,52
baste,NP_PP,0.131818,29
baste,PP_SCOMP,0.013637,3
secede,NONE,0.964415,1599
secede,PP,0.035585,59
fib,NONE,0.419642,141
fib,PP,0.252975,85
fib,NP,0.223214,75
fib,SCOMP,0.053572,18
fib,NONE,0.017858,6
fib,NP_SCOMP,0.014881,5
fib,NP_NP_SCOMP,0.014881,5
fib,WHPP,0.002976,1
undercut,NP,0.734534,1223
undercut,NP_PP,0.265466,442
glorify,NP,0.952746,726
glorify,NP_PP,0.038057,29
glorify,NP_NP,0.009187,7
glorify,NP_PP,1e-05,0
enrich,NP,0.686098,153
enrich,NP_PP,0.233184,52
enrich,PP,0.062781,14
enrich,SING_PP,0.008969,2
enrich,NP PRT +,0.008969,2
slate,SINF,0.456243,3062
slate,NP_PP,0.288169,1934
slate,PP,0.13142,882
slate,VPINF,0.088954,597
slate,SINF,0.018029,121
slate,PP_PP,0.01207,81
slate,NP_PP,0.005066,34
slate,NP,1e-05,0
slate,NP_PP,1e-05,0
slate,NONE,1e-05,0
slate,NP,1e-05,0
slate,NP_PP,1e-05,0
decarbonize,NONE,0.99999,3
decarbonize,NP,1e-05,0
commemorate,NP,0.775118,2816
commemorate,NP_PP,0.196256,713
commemorate,NP_NP,0.015965,58
commemorate,NP PRT +,0.011837,43
commemorate,NP_WHPP,0.000825,3
memorialize,NP,0.522807,149
memorialize,NP_PP,0.210527,60
memorialize,NONE,0.140351,40
memorialize,PP,0.059649,17
memorialize,NP_NP,0.02807,8
memorialize,NP_PP,0.021052,6
memorialize,PP_PP,0.014036,4
memorialize,NP_SCOMP,0.003509,1
confute,NP,0.51915,122
confute,NONE,0.246809,58
confute,NP_PP,0.161702,38
confute,PP,0.063829,15
confute,NP PRT +,0.00851,2
interrupt,NP,0.511533,399
interrupt,NP_PP,0.224357,175
interrupt,NONE,0.192306,150
interrupt,PP,0.060255,47
interrupt,NP PRT +,0.008975,7
interrupt,PP,0.002564,2
interrupt,SING,1e-05,0
silver,NONE,0.593074,137
silver,NP,0.168831,39
silver,PP,0.155844,36
