verb,frame,relfreq,freqcnt
pulse,NONE,0.304659,85
pulse,NP,0.200717,56
pulse,NP_PP,0.060932,17
pulse,PP_PP,0.039427,11
second,NP,0.322785,204
second,NP_PP,0.212025,134
second,PP,0.170886,108
second,NONE,0.132911,84
second,NP_PP,0.128165,81
second,PP_PP,0.018987,12
second,PP,0.009494,6
second,PP_WHPP,0.004747,3
tether,NP_PP,0.274194,119
tether,PP,0.21659,94
tether,NP,0.214286,93
tether,NP_PP,0.12212,53
tether,NONE,0.12212,53
tether,PP_PP,0.046083,20
tether,PP,0.004608,2
intermingle,NONE,0.305785,74
intermingle,PP,0.227273,55
intermingle,NP_PP,0.227273,55
intermingle,NP,0.132231,32
intermingle,NONE,0.086777,21
intermingle,PP_PP,0.012397,3
intermingle,PP,0.004132,1
intermingle,PP_WHVP,0.004132,1
thunder,PP,0.425813,419
thunder,NONE,0.412602,406
thunder,NP,0.105691,104
thunder,NP_PP,0.026423,26
thunder,PP_PP,0.022358,22
thunder,PP,0.006098,6
thunder,PP_PP,0.001016,1
decry,NP,0.914954,1603
decry,NP_SCOMP,0.03653,64
decry,NP_PP,0.019977,35
decry,NP,0.018265,32
decry,NP_PP,0.009703,17
decry,PP_PP,0.000571,1
succumb,PP,0.674411,2148
succumb,NONE,0.255259,813
succumb,PP_PP,0.059027,188
succumb,PP,0.011303,36
cull,NP,0.463889,167
cull,NP_PP,0.258333,93
cull,NONE,0.138889,50
cull,PP,0.138889,50
crouch,PP,0.588235,600
crouch,NONE,0.348039,355
crouch,PP_PP,0.063725,65
avert,NP,0.741062,4788
avert,NP_PP,0.239901,1550
avert,NP_PP,0.016561,107
avert,NP_SCOMP,0.002476,16
splinter,NP,0.583333,917
splinter,NONE,0.166667,262
splinter,SCOMP,0.142494,224
splinter,PP,0.107506,169
herd,NP_PP,0.464088,252
herd,NP,0.320442,174
herd,PP,0.178637,97
herd,PP_PP,0.036832,20
specialise,PP,0.645396,2397
specialise,NONE,0.162359,603
specialise,PP,0.128971,479
specialise,PP_PP,0.054658,203
specialise,PP,0.008616,32
shriek,NONE,0.577428,440
shriek,PP,0.203412,155
shriek,NP,0.153543,117
shriek,NP_PP,0.028871,22
shriek,PP_PP,0.015748,12
shriek,PP,0.013123,10
shriek,PP,0.003937,3
shriek,SINF PRT +,0.003937,3
chink,NONE,0.388393,87
chink,PP,0.316964,71
chink,NP,0.129464,29
chink,SCOMP,0.071429,16
chink,PP_SCOMP,0.049107,11
chink,PP_PP,0.017857,4
chink,PP,0.013393,3
chink,PP_SCOMP,0.013393,3
deodorize,NP,0.483871,15
deodorize,NONE,0.387097,12
deodorize,NONE,0.064516,2
deodorize,NP_AP,0.032258,1
deodorize,NP PRT +,0.032258,1
elaborate,NONE,0.781602,6449
elaborate,PP,0.155496,1283
elaborate,NONE,0.062901,519
personify,NP,0.558671,538
personify,NONE,0.158879,153
personify,NP_PP,0.153686,148
personify,PP,0.088266,85
personify,NP_PP,0.025961,25
personify,NP_SCOMP,0.008307,8
personify,PP,0.006231,6
divide,NP,0.467223,2801
divide,NP_PP,0.338115,2027
divide,PP,0.156964,941
divide,NP_PP,0.01151,69
divide,NP PRT +,0.010509,63
divide,PP_PP,0.00834,50
divide,NP_PP,0.003503,21
divide,PP,0.002669,16
divide,PP,0.001168,7
re-arrange,NP,0.734694,72
re-arrange,NP_PP,0.204082,20
re-arrange,NONE,0.020408,2
re-arrange,NP_SCOMP PRT +,0.020408,2
re-arrange,NP_NP,0.010204,1
re-arrange,NP_SCOMP,0.010204,1
criticise,NP,0.530147,3183
criticise,NP_PP,0.198701,1193
criticise,NP_PP,0.135743,815
criticise,NP_PP,0.090773,545
criticise,NP_PP,0.028981,174
criticise,NP_PP,0.008827,53
criticise,NP_SCOMP,0.006829,41
lengthen,NP,0.517404,550
lengthen,NONE,0.265287,282
lengthen,NP_PP,0.105362,112
lengthen,PP,0.093133,99
lengthen,PP_PP,0.017874,19
lengthen,NP_WHPP,0.000941,1
replace,NP,0.71973,4797
replace,NP_PP,0.249362,1662
replace,NP_PP,0.017704,118
replace,NP PRT +,0.013203,88
compartmentalise,NP,0.521053,99
compartmentalise,NONE,0.315789,60
compartmentalise,NP_PP,0.147368,28
compartmentalise,PP,0.010526,2
compartmentalise,NP_PP,0.005263,1
browse,PP,0.326284,648
browse,NP,0.304632,605
browse,NONE,0.301611,599
browse,PP_PP,0.035247,70
browse,NP_PP,0.029708,59
browse,PP,0.002518,5
exhort,SINF,0.608696,532
exhort,NP,0.37643,329
exhort,SINF,0.014874,13
untie,NP,0.569682,233
untie,NONE,0.305623,125
untie,NP_PP,0.124694,51
telegraph,NP,0.557196,151
telegraph,NONE,0.162362,44
telegraph,NP_PP,0.140221,38
telegraph,PP,0.125461,34
telegraph,NP_SCOMP,0.01476,4
strike,NP,0.399629,2152
strike,NP_PP,0.207985,1120
strike,NONE,0.192943,1039
strike,PP,0.147075,792
strike,NP_PP,0.021913,118
strike,PP_PP,0.015042,81
strike,NP_SCOMP,0.009471,51
strike,NP_PP,0.005942,32
relay,NP,0.456897,106
relay,NP_PP,0.206897,48
relay,NP_PP,0.181034,42
relay,NONE,0.107759,25
relay,NP_SCOMP,0.043103,10
relay,NP_SCOMP,0.00431,1
desalt,NP,0.333333,2
desalt,AP,0.166667,1
desalt,NP_PP,0.166667,1
desalt,NONE,0.166667,1
desalt,PP,0.166667,1
mesmerize,NP,0.294118,190
mesmerize,NONE,0.275542,178
mesmerize,NP_PP,0.25387,164
mesmerize,PP,0.148607,96
mesmerize,PP_PP,0.024768,16
mesmerize,PP,0.003096,2
hurt,NP,0.727853,5020
hurt,NONE,0.272147,1877
glass,NP,0.399123,91
glass,NONE,0.350877,80
glass,SCOMP,0.127193,29
glass,PP,0.078947,18
glass,NP_PP,0.04386,10
export,NP,0.501529,2624
export,NP_PP,0.175076,916
export,NP_PP,0.164182,859
export,PP,0.14354,751
export,PP_PP,0.015673,82
hurl,NP_PP,0.537736,228
hurl,NP,0.377358,160
hurl,PP,0.058962,25
hurl,SING_PP,0.016509,7
hurl,NP_PP,0.004717,2
hurl,PP_PP,0.004717,2
hole,NP,0.35258,287
hole,NONE,0.217445,177
hole,NP_PP,0.202703,165
hole,PP,0.142506,116
hole,NP PRT +,0.047912,39
hole,PP_PP,0.036855,30
hold,NP,0.637338,4042
hold,NP_PP,0.124882,792
hold,NONE,0.112898,716
hold,PP,0.084358,535
hold,NP PRT +,0.039262,249
hold,PP,0.001261,8
unpack,NP,0.548885,320
unpack,NONE,0.331046,193
unpack,NP_PP,0.060034,35
unpack,PP,0.058319,34
unpack,NP_SCOMP,0.001715,1
italicise,NP,0.607477,195
italicise,NONE,0.345794,111
italicise,NP,0.043614,14
italicise,SCOMP,0.003115,1
pursue,NP,0.765253,4277
pursue,NP_PP,0.216497,1210
pursue,NP_PP,0.015387,86
pursue,NP_SCOMP,0.002863,16
debark,PP,0.473684,18
debark,NONE,0.368421,14
debark,NP_PP,0.052632,2
debark,PP_PP,0.052632,2
debark,NP_PP,0.026316,1
debark,NP_NP,0.026316,1
sweeten,NP,0.697402,832
sweeten,NP_PP,0.160101,191
sweeten,NP_PP,0.142498,170
straddle,NP,0.783784,1044
straddle,NP_PP,0.201952,269
straddle,SING_PP,0.014264,19
outscore,NP,0.547644,523
outscore,NP_PP,0.452356,432
vow,VPINF,0.804911,5343
vow,NONE,0.186653,1239
vow,NP_PP,0.008436,56
reword,NP,0.38806,26
reword,NONE,0.19403,13
reword,SINF,0.164179,11
reword,NP_PP,0.059701,4
reword,SCOMP,0.059701,4
reword,NP_PP_PP,0.044776,3
reword,SING_PP,0.029851,2
reword,NP_SCOMP,0.029851,2
reword,NONE,0.014925,1
reword,NP_PP,0.014925,1
shelve,NP,0.692593,1122
shelve,NP_PP,0.194444,315
shelve,NP_PP,0.1,162
shelve,NP_PP,0.012963,21
overstress,NONE,0.452675,220
overstress,NP,0.401235,195
overstress,NP_PP,0.088477,43
overstress,PP,0.057613,28
exhale,NONE,0.518919,192
exhale,NP,0.208108,77
exhale,PP,0.164865,61
exhale,NP_PP,0.078378,29
exhale,NP_SCOMP,0.016216,6
exhale,NONE,0.013514,5
rework,NP,0.67842,481
rework,NP_PP,0.159379,113
rework,NONE,0.156559,111
rework,SINF,0.005642,4
scavenge,PP,0.359102,144
scavenge,NONE,0.249377,100
scavenge,NP,0.221945,89
scavenge,NP_PP,0.102244,41
scavenge,PP_PP,0.05985,24
scavenge,PP,0.007481,3
wane,NONE,0.609189,1180
wane,PP,0.207021,401
wane,NP,0.108931,211
wane,NP_PP,0.040785,79
wane,PP_PP,0.021683,42
wane,PP,0.01239,24
wank,NONE,0.468085,22
wank,NP,0.404255,19
wank,PP,0.085106,4
wank,NP_PP,0.021277,1
wank,NP PRT +,0.021277,1
re-align,NP,0.509615,53
re-align,NONE,0.384615,40
re-align,NP_PP,0.086538,9
re-align,NP_PP,0.009615,1
re-align,PP,0.009615,1
malign,NP,0.402116,152
malign,NONE,0.219577,83
malign,PP,0.156085,59
malign,NP_PP,0.095238,36
malign,SCOMP,0.071429,27
malign,PP_PP,0.031746,12
malign,NP_PP,0.021164,8
malign,NP_PP,0.002646,1
caution,NONE,0.284233,1864
caution,SCOMP,0.269899,1770
caution,SCOMP,0.26685,1750
caution,SCOMP,0.111467,731
caution,PP,0.061757,405
caution,SINF,0.004575,30
caution,PP,0.00122,8
want,VPINF,0.509836,4639
want,NP,0.288383,2624
want,NONE,0.166392,1514
want,VPINF,0.035389,322
reprove,NP,0.593361,143
reprove,NONE,0.26556,64
reprove,NP_PP,0.116183,28
reprove,NP_SCOMP,0.016598,4
reprove,PP_WHPP,0.004149,1
reprove,WHPP,0.004149,1
dyke,NONE,0.516667,62
dyke,NP,0.216667,26
dyke,SCOMP,0.125,15
dyke,NP_PP,0.025,3
dyke,PP,0.025,3
dyke,VPING_PP,0.025,3
dyke,NP_SCOMP,0.025,3
dyke,PP_PP,0.016667,2
dyke,NP PRT +,0.016667,2
dyke,PP_PP,0.008333,1
hog,NP,0.465248,328
hog,SCOMP,0.387234,273
hog,NP_PP,0.080851,57
hog,PP,0.06383,45
hog,SCOMP,0.002837,2
hoe,NONE,0.69697,115
hoe,NP,0.145455,24
hoe,PP,0.10303,17
hoe,NP_PP,0.036364,6
hoe,PP_PP,0.012121,2
hoe,PP,0.006061,1
dimple,NP,0.458484,127
dimple,NONE,0.32491,90
dimple,SCOMP,0.079422,22
dimple,PP,0.072202,20
dimple,NP_PP,0.046931,13
dimple,VPBSE,0.01444,4
dimple,PP,0.00361,1
travel,PP,0.506697,2459
travel,NONE,0.371523,1803
travel,PP_PP,0.078508,381
travel,NP_PP,0.034,165
travel,PP,0.009273,45
damage,NP,0.705978,4334
damage,NP_PP,0.220557,1354
damage,PP,0.073465,451
revisit,NP,0.69359,1082
revisit,NP_PP,0.14359,224
revisit,NONE,0.137821,215
revisit,NP_PP,0.015385,24
revisit,NP PRT +,0.009615,15
machine,NONE,0.424716,299
machine,NP,0.284091,200
machine,AP,0.09517,67
machine,SCOMP,0.09375,66
machine,NP_PP,0.045455,32
machine,NONE,0.02983,21
machine,VPBSE,0.014205,10
machine,NP_PP,0.012784,9
hop,NONE,0.696174,1219
hop,PP,0.131354,230
hop,NP,0.114792,201
hop,NONE,0.038835,68
hop,PP_PP,0.018846,33
chase,NP,0.911257,5124
chase,NP_PP,0.060822,342
chase,NP PRT +,0.027921,157
classify,NP_PP,0.417618,1939
classify,NP,0.348266,1617
classify,PP,0.094551,439
classify,NONE,0.090243,419
classify,NP_PP,0.019815,92
classify,PP_PP,0.015507,72
classify,NP_PP,0.014,65
utilise,NP,0.792727,654
utilise,NP_PP,0.186667,154
utilise,NP_PP,0.020606,17
swing,NONE,0.495184,3342
swing,NP,0.318269,2148
swing,PP,0.176322,1190
swing,NP_PP,0.006964,47
swing,PP,0.00326,22
outfight,NP,0.792453,126
outfight,NONE,0.144654,23
outfight,NP_PP,0.037736,6
outfight,NP_SCOMP,0.025157,4
wrong,NP,0.683432,231
wrong,NP_PP,0.177515,60
wrong,NONE,0.139053,47
reassess,NP,0.659146,1081
reassess,NONE,0.175,287
reassess,NP_PP,0.132317,217
reassess,NP_PP,0.018902,31
reassess,NP_SCOMP,0.010366,17
reassess,PP,0.003659,6
reassess,PP_PP,0.00061,1
marginalize,NP,0.553672,392
marginalize,NONE,0.216102,153
marginalize,NP_PP,0.134181,95
marginalize,PP,0.074859,53
marginalize,NP_PP,0.021186,15
scourge,NONE,0.409375,131
scourge,NP,0.315625,101
scourge,PP,0.103125,33
scourge,NP_PP,0.096875,31
scourge,NONE,0.059375,19
scourge,NP_PP,0.015625,5
revolt,NONE,0.409733,261
revolt,PP,0.383046,244
revolt,NP,0.089482,57
revolt,NP_PP,0.058085,37
revolt,PP_PP,0.037677,24
revolt,NP_PP,0.012559,8
revolt,PP,0.009419,6
season,NP,0.279683,212
season,NONE,0.244063,185
season,NP_PP,0.191293,145
season,PP,0.182058,138
season,SCOMP,0.091029,69
season,PP_PP,0.011873,9
wink,NONE,0.45614,260
wink,PP,0.391228,223
wink,NP,0.080702,46
wink,NONE,0.045614,26
wink,PP_PP,0.021053,12
wink,PP,0.005263,3
decoy,NONE,0.508969,227
decoy,NP,0.2287,102
decoy,VPINF,0.069507,31
decoy,SCOMP,0.060538,27
decoy,PP,0.058296,26
decoy,NP_PP,0.035874,16
decoy,NONE,0.022422,10
decoy,PP_PP,0.015695,7
wing,NP,0.450161,140
wing,NONE,0.231511,72
wing,PP,0.125402,39
wing,NP_PP,0.106109,33
wing,SCOMP,0.07074,22
wing,PP_PP,0.016077,5
squint,PP,0.508475,270
squint,NONE,0.333333,177
squint,PP,0.105461,56
squint,PP_PP,0.041431,22
squint,NP_PP,0.009416,5
squint,PP,0.001883,1
wine,NONE,0.575269,321
wine,NP,0.360215,201
wine,NP_PP,0.030466,17
wine,NONE,0.017921,10
wine,NP_PP,0.014337,8
wine,PP,0.001792,1
confederate,VPING,0.34471,101
confederate,NONE,0.283276,83
confederate,PP,0.211604,62
confederate,NP,0.095563,28
confederate,VPPRT,0.051195,15
confederate,PP_PP,0.010239,3
confederate,WHPP,0.003413,1
vary,PP,0.516574,3335
vary,NONE,0.424721,2742
vary,PP_PP,0.046623,301
vary,PP,0.012082,78
handcuff,NP,0.474394,176
handcuff,NONE,0.272237,101
handcuff,PP,0.105121,39
handcuff,NP_PP,0.083558,31
handcuff,NONE,0.045822,17
handcuff,PP_PP,0.016173,6
handcuff,PP,0.002695,1
butcher,NP,0.435993,235
butcher,NP_PP,0.333952,180
butcher,NONE,0.124304,67
butcher,PP,0.090909,49
butcher,PP_PP,0.014842,8
rubberise,NP,0.585366,72
rubberise,NONE,0.162602,20
rubberise,AP,0.081301,10
rubberise,SCOMP,0.081301,10
rubberise,NP_PP,0.04878,6
rubberise,SING,0.02439,3
rubberise,NP_PP,0.00813,1
rubberise,NP_NP_SCOMP,0.00813,1
contuse,NONE,0.5,1
contuse,NP,0.5,1
fix,NP,0.637189,4424
fix,NONE,0.152384,1058
fix,NP_PP,0.112487,781
fix,PP,0.084834,589
fix,NP PRT +,0.013107,91
baste,NONE,0.345455,76
baste,NP,0.272727,60
baste,PP,0.236364,52
baste,NP_PP,0.131818,29
baste,PP_SCOMP,0.013636,3
secede,NONE,1.0,1599
fib,NONE,0.419643,141
fib,PP,0.252976,85
fib,NP,0.223214,75
fib,SCOMP,0.053571,18
fib,NONE,0.017857,6
fib,NP_SCOMP,0.014881,5
fib,NP_NP_SCOMP,0.014881,5
fib,WHPP,0.002976,1
undercut,NP,0.734535,1223
undercut,NP_PP,0.265465,442
glorify,NP,0.952756,726
glorify,NP_PP,0.038058,29
glorify,NP_NP,0.009186,7
enrich,NP,0.686099,153
enrich,NP_PP,0.233184,52
enrich,PP,0.06278,14
enrich,SING_PP,0.008969,2
enrich,NP PRT +,0.008969,2
slate,SINF,0.458589,3062
slate,NP_PP,0.289651,1934
slate,PP,0.132095,882
slate,VPINF,0.089411,597
slate,SINF,0.018122,121
slate,PP_PP,0.012131,81
decarbonize,NONE,1.0,3
commemorate,NP,0.775117,2816
commemorate,NP_PP,0.196257,713
commemorate,NP_NP,0.015965,58
commemorate,NP PRT +,0.011836,43
commemorate,NP_WHPP,0.000826,3
memorialize,NP,0.522807,149
memorialize,NP_PP,0.210526,60
memorialize,NONE,0.140351,40
memorialize,PP,0.059649,17
memorialize,NP_NP,0.02807,8
memorialize,NP_PP,0.021053,6
memorialize,PP_PP,0.014035,4
memorialize,NP_SCOMP,0.003509,1
confute,NP,0.519149,122
confute,NONE,0.246809,58
confute,NP_PP,0.161702,38
confute,PP,0.06383,15
confute,NP PRT +,0.008511,2
interrupt,NP,0.511538,399
interrupt,NP_PP,0.224359,175
interrupt,NONE,0.192308,150
interrupt,PP,0.060256,47
interrupt,NP PRT +,0.008974,7
interrupt,PP,0.002564,2
silver,NONE,0.593074,137
silver,NP,0.168831,39
silver,PP,0.155844,36
silver,NP_PP,0.069264,16
silver,PP_PP,0.008658,2
silver,PP,0.004329,1
rumour,SINF,0.355791,470
rumour,SCOMP,0.196821,260
rumour,SINF,0.157456,208
rumour,NP,0.12112,160
rumour,VPINF,0.062831,83
rumour,VPINF,0.042392,56
rumour,NP_PP,0.024981,33
rumour,NP_SCOMP,0.024224,32
rumour,NP_PP,0.014383,19
repaint,NONE,0.544492,257
repaint,NP,0.302966,143
repaint,PP,0.084746,40
repaint,NP_PP,0.061441,29
repaint,PP_AP,0.004237,2
repaint,NP_PP,0.002119,1
grammaticalize,NP,0.386503,63
grammaticalize,NONE,0.276074,45
grammaticalize,PP,0.177914,29
grammaticalize,NP_PP,0.128834,21
grammaticalize,SINF,0.01227,2
grammaticalize,PP_PP,0.01227,2
grammaticalize,NP_AP PRT +,0.006135,1
defecate,NONE,0.508197,124
defecate,PP,0.434426,106
defecate,PP_PP,0.028689,7
defecate,NP_PP,0.020492,5
defecate,PP_PP,0.008197,2
debut,PP,0.507017,1409
debut,NONE,0.196833,547
debut,NP,0.163728,455
debut,NP_PP,0.082044,228
debut,PP_PP,0.050378,140
debug,NP,0.451923,47
debug,NONE,0.326923,34
debug,NP_PP,0.057692,6
debug,PP,0.048077,5
debug,NONE,0.038462,4
debug,NONE,0.028846,3
debug,NP,0.019231,2
debug,PP_PP,0.019231,2
debug,NP PRT +,0.009615,1
toll,NONE,0.428571,105
toll,PP,0.265306,65
toll,NP,0.216327,53
toll,NP_PP,0.061224,15
toll,PP_PP,0.028571,7
telescope,NONE,0.295238,62
telescope,PP,0.238095,50
telescope,NP,0.228571,48
telescope,VPINF,0.109524,23
telescope,NP_PP,0.1,21
telescope,PP_PP,0.028571,6
swathe,NP_PP,0.453401,180
swathe,PP,0.289673,115
swathe,NP,0.161209,64
swathe,PP,0.070529,28
swathe,PP_PP,0.017632,7
swathe,PP,0.007557,3
exhume,NP,0.521959,309
exhume,NP_PP,0.211149,125
exhume,NONE,0.152027,90
exhume,PP,0.070946,42
exhume,PP_PP,0.025338,15
exhume,NP_PP,0.015203,9
exhume,PP,0.003378,2
whiz,PP,0.34507,49
whiz,NONE,0.267606,38
whiz,NP,0.225352,32
whiz,NP_PP,0.077465,11
whiz,PP_PP,0.049296,7
whiz,PP,0.014085,2
whiz,PP,0.014085,2
whiz,PP_PP,0.007042,1
ameliorate,NP,0.7393,190
ameliorate,NP_PP,0.225681,58
ameliorate,PP_PP,0.015564,4
ameliorate,NP_PP,0.015564,4
ameliorate,NP_WHPP,0.003891,1
allay,NP,0.773021,1553
allay,NP_PP,0.209059,420
allay,NP_SCOMP,0.015928,32
allay,NP_SCOMP,0.001991,4
whir,NONE,0.730964,144
whir,PP,0.243655,48
whir,PP,0.015228,3
whir,PP_PP,0.010152,2
message,NONE,0.376914,320
message,NP,0.30742,261
message,SCOMP,0.122497,104
message,PP,0.076561,65
message,VPINF,0.076561,65
message,PP_PP,0.023557,20
message,NONE,0.01649,14
overwrite,NP,0.523305,247
overwrite,NONE,0.262712,124
overwrite,NP_PP,0.163136,77
overwrite,NONE,0.016949,8
overwrite,NP PRT +,0.014831,7
overwrite,NP_NP_SCOMP,0.010593,5
overwrite,NP_SCOMP,0.004237,2
overwrite,PP,0.004237,2
internalise,NP,0.697674,300
internalise,NONE,0.167442,72
internalise,NP_PP,0.111628,48
internalise,NP_PP,0.013953,6
internalise,NP_NP_SCOMP,0.009302,4
smirk,NONE,0.700441,159
smirk,PP,0.220264,50
smirk,NONE,0.057269,13
smirk,PP_PP,0.013216,3
smirk,PP,0.004405,1
smirk,PP_PP,0.004405,1
waive,NP,0.698051,3366
waive,NP_PP,0.175031,844
waive,NP_PP,0.087308,421
waive,NP_PP,0.03961,191
freeze,NP,0.46084,406
freeze,NONE,0.335982,296
freeze,PP,0.107832,95
freeze,NP_PP,0.083995,74
freeze,NP PRT +,0.011351,10
encourage,NP,0.469331,3206
encourage,SINF,0.395696,2703
encourage,NP_PP,0.125018,854
encourage,SINF,0.009955,68
adapt,PP,0.439595,2216
adapt,NONE,0.281293,1418
adapt,NP,0.232295,1171
adapt,PP_PP,0.046816,236
teeter,PP,0.639059,625
teeter,NONE,0.294479,288
teeter,PP_PP,0.056237,55
teeter,PP,0.010225,10
waddle,NONE,0.471861,109
waddle,PP,0.363636,84
waddle,NP,0.116883,27
waddle,NP_PP,0.021645,5
waddle,PP_PP,0.017316,4
waddle,PP,0.004329,1
waddle,PP,0.004329,1
inscribe,NP_PP,0.40184,393
inscribe,NP,0.237219,232
inscribe,PP,0.224949,220
inscribe,NONE,0.109407,107
inscribe,PP_PP,0.023517,23
inscribe,PP,0.003067,3
outmarch,NP,0.625,5
outmarch,NP_PP,0.25,2
outmarch,NONE,0.125,1
estimate,NP,0.252601,1214
estimate,SCOMP,0.189347,910
estimate,NP_PP,0.176446,848
estimate,NONE,0.173117,832
estimate,NP_SCOMP,0.095922,461
estimate,SINF,0.051602,248
