verb,frame,relfreq,freqcnt
prize,VPING,0.057081,0
buttonhole,NONE,0.114631,12
buttonhole,NP,0.601136,71
buttonhole,NP_PP,0.19169,30
buttonhole,PP,0.03821,4
buttonhole,SINF,0.054332,15
understock,NONE,0.421053,8
understock,NP,0.263158,5
understock,PP,0.105263,2
understock,SCOMP,0.157895,3
understock,VPINF,0.052632,1
disburden,NP,1.0,3
fritter,NONE,0.190978,38
fritter,NP,0.133459,22
fritter,NP PRT +,0.142481,28
fritter,NP_PP,0.081955,10
fritter,NP_PP PRT +,0.111654,52
fritter,PP,0.339473,159
orientate,NONE,0.161932,57
orientate,NP,0.392045,138
orientate,NP_NP,0.1875,66
orientate,NP_PP,0.178978,63
orientate,NP_SCOMP,0.025568,9
orientate,PP,0.053977,19
charter,NONE,0.035343,0
charter,NP,0.287405,346
charter,NP PRT +,0.029977,1
charter,NP_NP,0.118141,113
charter,NP_PP,0.29542,395
charter,PP,0.157981,189
charter,SINF,0.075734,122
tolerate,NONE,0.070514,975
tolerate,NP,0.861959,4844
tolerate,NP_PP,0.067527,887
pulse,NONE,0.36545900000000003,85
pulse,NP,0.229459,56
pulse,NP_PP,0.057391,17
pulse,PP,0.34769,110
second,NONE,0.207636,86
second,NP,0.301965,204
second,NP_PP,0.286329,215
second,PP,0.176364,108
second,SINF,0.027706,37
tether,NONE,0.117517,53
tether,NP,0.206208,93
tether,NP_PP,0.38137499999999996,172
tether,PP,0.25055499999999997,113
tether,PP_PP,0.044346,20
intermingle,NONE,0.40084400000000003,95
intermingle,NP,0.135021,32
intermingle,NP_PP,0.232068,55
intermingle,PP,0.232068,55
thunder,NONE,0.400394,406
thunder,NP,0.102564,104
thunder,NP_NP,0.026627,27
thunder,NP_PP,0.025641,26
thunder,PP,0.413215,419
thunder,SCOMP,0.031558,32
decry,NONE,0.059432,90
decry,NP,0.684742,1603
decry,NP_PP,0.22834900000000002,22
decry,PP,0.027477,57
succumb,NONE,0.219908,813
succumb,NP_PP,0.024615,91
succumb,PP,0.6275369999999999,2320
succumb,PP_PP,0.050852,188
succumb,PP_VPINF,0.042737,158
succumb,VPINF,0.034352,127
cull,NONE,0.121271,50
cull,NP,0.41909,167
cull,NP_PP,0.312081,93
cull,PP,0.086596,50
cull,SCOMP,0.060962,36
crouch,AP,0.03673,67
crouch,NONE,0.330106,355
crouch,NP,0.108675,0
crouch,NP_PP,0.036226,0
crouch,PP,0.452413,600
crouch,PP_PP,0.03585,65
avert,NONE,0.081105,332
avert,NP,0.632029,4788
avert,NP_PP,0.189391,1550
avert,PP,0.054612,34
avert,SCOMP,0.042864,192
splinter,AP,0.042384,5
splinter,NONE,0.155179,262
splinter,NP,0.420165,917
splinter,NP_AP,0.042384,5
splinter,PP,0.211168,169
splinter,PP_PP,0.04406,11
splinter,SCOMP,0.08466,303
herd,NONE,0.120228,0
herd,NP,0.35728,174
herd,NP_NP,0.037268,42
herd,NP_PP,0.313778,252
herd,PP,0.131156,97
herd,PP_PP,0.04029,20
specialise,NONE,0.208462,603
specialise,NP,0.219169,0
specialise,NP_PP,0.059684,0
specialise,PP,0.47748999999999997,2908
specialise,PP_PP,0.035195,203
shriek,NONE,0.407336,440
shriek,NP,0.202203,117
shriek,NP_PP,0.061149,22
shriek,PP,0.210074,165
shriek,SCOMP,0.119238,20
chink,NONE,0.411505,93
chink,NP,0.128319,29
chink,PP,0.314159,71
chink,PP_SCOMP,0.048673,11
chink,SCOMP,0.097345,22
deodorize,NONE,0.411765,14
deodorize,NP,0.470588,16
deodorize,NP PRT +,0.029412,1
deodorize,NP_AP,0.029412,1
deodorize,PP,0.029412,1
deodorize,SCOMP,0.029412,1
elaborate,NONE,0.5403910000000001,6968
elaborate,NP,0.071737,0
elaborate,NP_PP,0.035868,0
elaborate,PP,0.20853,1283
elaborate,PP_PP,0.035868,0
elaborate,SCOMP,0.107606,0
personify,NONE,0.152239,153
personify,NP,0.535323,538
personify,NP_PP,0.17214000000000002,173
personify,PP,0.111443,112
personify,SCOMP,0.028856,29
divide,NONE,0.14118,30
divide,NP,0.353839,2801
divide,NP PRT +,0.039786,63
divide,NP_PP,0.268084,2027
divide,PP,0.16993999999999998,957
divide,PP_PP,0.027171,50
re-arrange,NONE,0.081301,10
re-arrange,NP,0.585366,72
re-arrange,NP_NP,0.065041,8
re-arrange,NP_PP,0.162602,20
re-arrange,SINF,0.105691,13
criticise,NONE,0.062755,409
criticise,NP,0.455706,3183
criticise,NP_NP,0.048829,514
criticise,NP_PP,0.409148,2553
criticise,SINF,0.023561,221
lengthen,NONE,0.272605,282
lengthen,NP,0.474465,550
lengthen,NP PRT +,0.03093,1
lengthen,NP_PP,0.120187,112
lengthen,PP,0.101813,99
replace,NONE,0.079462,573
replace,NP,0.690057,4976
replace,NP_PP,0.230481,1662
compartmentalise,NONE,0.287081,60
compartmentalise,NP,0.473684,99
compartmentalise,NP_NP,0.033493,7
compartmentalise,NP_PP,0.133971,28
compartmentalise,PP,0.043062,9
compartmentalise,VPING,0.028708,6
browse,NONE,0.282881,599
browse,NP,0.323515,605
browse,NP_NP,0.045265,186
browse,NP_PP,0.053532,59
browse,PP,0.294806,648
exhort,NP,0.34155599999999997,360
exhort,NP_NP,0.067362,71
exhort,NP_PP,0.024668,26
exhort,PP,0.023719,25
exhort,SINF,0.504744,532
exhort,VPINF,0.037951,40
untie,NONE,0.237984,125
untie,NP,0.489515,233
untie,NP_PP,0.187617,51
untie,PP,0.048912,0
untie,PP_PP,0.035972,3
telegraph,NONE,0.131782,44
telegraph,NP,0.321325,151
telegraph,NP_NP,0.077015,18
telegraph,NP_PP,0.155999,49
telegraph,NP_SCOMP,0.061013,7
telegraph,PP,0.066404,34
telegraph,PP_SCOMP,0.024217,5
telegraph,SCOMP,0.086685,13
telegraph,SINF,0.07556,17
strike,NONE,0.183861,1039
strike,NP,0.380818,2152
strike,NP_AP,0.034507,195
strike,NP_NP,0.062467,353
strike,NP_PP,0.198195,1120
strike,PP,0.140152,792
relay,NONE,0.068261,25
relay,NP,0.332623,120
relay,NP_NP,0.029514,17
relay,NP_PP,0.255681,90
relay,PP,0.090199,9
relay,PP_PP,0.099432,0
relay,PP_WHS,0.024858,0
relay,PP_WHVP,0.024858,0
relay,SCOMP,0.074574,0
desalt,AP,0.166667,1
desalt,NONE,0.166667,1
desalt,NP,0.333333,2
desalt,NP_PP,0.166667,1
desalt,PP,0.166667,1
mesmerize,NONE,0.173132,178
mesmerize,NP,0.454241,205
mesmerize,NP_PP,0.202959,164
mesmerize,NP_SCOMP,0.045701,0
mesmerize,PP,0.091496,96
mesmerize,SINF,0.032472,0
hurt,NONE,0.166775,1877
hurt,NP,0.658401,5211
hurt,NP_PP,0.070929,0
hurt,NP_SCOMP,0.044185,0
hurt,PP,0.028243,182
hurt,SINF,0.031467,1
glass,AP,0.052,13
glass,NONE,0.32,80
glass,NP,0.364,91
glass,NP_PP,0.04,10
glass,PP,0.072,18
glass,SCOMP,0.152,38
export,NP,0.40916,2624
export,NP_NP,0.083875,1095
export,NP_PP,0.344129,1775
export,NP_PP_PP,0.033854,140
export,PP,0.103784,751
export,SING PRT +,0.025198,27
hurl,NONE,0.117423,16
hurl,NP,0.343013,160
hurl,NP PRT +,0.066066,1
hurl,NP_NP,0.062135,47
hurl,NP_PP,0.33958900000000003,235
hurl,PP,0.047045,25
hurl,PP_PP,0.024727,3
hole,NONE,0.155568,177
hole,NP,0.422937,287
hole,NP PRT +,0.064209,39
hole,NP_NP,0.042002,84
hole,NP_PP,0.184246,212
hole,NP_SCOMP,0.024501,49
hole,PP,0.080358,116
hole,PP_PP,0.026178,30
hold,AP,0.029134,142
hold,NONE,0.093987,716
hold,NP,0.508135,4042
hold,NP PRT +,0.037981,249
hold,NP_AP,0.029713,149
hold,NP_PP,0.222028,792
hold,PP,0.079022,535
unpack,NONE,0.244374,193
unpack,NP,0.370914,320
unpack,NP PRT +,0.095717,2
unpack,NP_AP,0.029251,2
unpack,NP_NP,0.028019,36
unpack,NP_PP,0.110324,35
unpack,PP,0.098467,34
unpack,PP_PP,0.022934,1
italicise,NONE,0.332335,111
italicise,NP,0.625748,209
italicise,SINF,0.041916,14
pursue,NONE,0.039874,0
pursue,NP,0.455459,4277
pursue,NP PRT +,0.062987,43
pursue,NP_NP,0.03176,430
pursue,NP_PP,0.189056,1210
pursue,PP,0.179586,272
pursue,PP_PP,0.041278,19
debark,NONE,0.318182,14
debark,NP,0.045455,2
debark,NP_NP,0.068182,3
debark,NP_PP,0.090909,4
debark,PP,0.431818,19
debark,PP_PP,0.045455,2
sweeten,NONE,0.173569,112
sweeten,NP,0.469005,832
sweeten,NP PRT +,0.030281,2
sweeten,NP_NP,0.080725,266
sweeten,NP_PP,0.176597,361
sweeten,PP,0.069823,49
straddle,NONE,0.126466,0
straddle,NP,0.346902,1044
straddle,NP PRT +,0.055378,12
straddle,NP_NP,0.107633,391
straddle,NP_PP,0.111246,269
straddle,PP,0.252376,25
outscore,NONE,0.059799,101
outscore,NP,0.309651,523
outscore,NP_NP,0.346951,586
outscore,NP_PP,0.255773,432
outscore,SINF,0.027827,47
vow,NONE,0.16874,1239
vow,NP,0.067191,336
vow,NP_PP,0.026809,56
vow,PP,0.176815,213
vow,PP_PP,0.035123,0
vow,PP_VPINF,0.053315,107
vow,SCOMP,0.054791,711
vow,SINF,0.034916,383
vow,VPINF,0.3823,5343
reword,NONE,0.160494,13
reword,NP,0.320988,26
reword,NP_NP,0.049383,4
reword,NP_PP,0.049383,4
reword,NP_PP_PP,0.037037,3
reword,NP_SCOMP,0.074074,6
reword,SCOMP,0.12345700000000001,10
reword,SINF,0.135802,11
reword,SING_PP,0.024691,2
reword,VPINF,0.024691,2
shelve,NONE,0.069287,141
shelve,NP,0.551351,1122
shelve,NP_PP,0.234398,477
shelve,NP_PP_PP,0.025061,51
shelve,SINF,0.119902,244
overstress,NONE,0.377358,220
overstress,NP,0.334477,195
overstress,NP_PP,0.073756,43
overstress,NP_SCOMP,0.036021,21
overstress,PP,0.048027,28
overstress,SCOMP,0.130361,76
exhale,NONE,0.485152,192
exhale,NP,0.279799,77
exhale,NP_PP,0.097449,29
exhale,PP,0.137599,61
rework,NONE,0.115265,111
rework,NP,0.499481,481
rework,NP_NP,0.07269,70
rework,NP_PP,0.117342,113
rework,NP_SCOMP,0.034268,33
rework,PP,0.034268,33
rework,SCOMP,0.026999,26
rework,SINF,0.099688,96
scavenge,NONE,0.257791,100
scavenge,NP,0.282809,89
scavenge,NP_PP,0.08893,41
scavenge,PP,0.31187,144
scavenge,PP_PP,0.029498,24
scavenge,PP_VPINF,0.029102,8
wane,NONE,0.630679,1180
wane,NP,0.112774,211
wane,NP_PP,0.042223,79
wane,PP,0.214324,401
wank,NONE,0.431373,22
wank,NP,0.372549,19
wank,PP,0.078431,4
wank,SCOMP,0.117647,6
re-align,NONE,0.346775,43
re-align,NP,0.427419,53
re-align,NP_NP,0.096774,12
re-align,NP_PP,0.072581,9
re-align,PP,0.024194,3
re-align,SINF,0.032258,4
malign,NONE,0.13865,83
malign,NP,0.420677,152
malign,NP_NP,0.032731,17
malign,NP_PP,0.28422800000000004,50
malign,PP,0.085831,59
malign,SCOMP,0.037882,27
caution,NONE,0.134825,1864
caution,NP,0.152162,0
caution,NP_PP,0.055332,0
caution,NP_SCOMP,0.09052,104
caution,PP,0.093921,916
caution,SCOMP,0.362811,4251
caution,SINF,0.110429,188
want,NONE,0.106333,1514
want,NP,0.330494,2624
want,NP_PPOF,0.024291,0
want,SINF,0.035392,75
want,VPINF,0.50349,4639
reprove,NONE,0.139487,64
reprove,NP,0.460955,143
reprove,NP_NP,0.040942,18
reprove,NP_PP,0.329335,64
reprove,PP,0.02928,11
dyke,NONE,0.452555,62
dyke,NP,0.189781,26
dyke,NP_NP,0.036496,5
dyke,PP,0.029197,4
dyke,SCOMP,0.226277,31
dyke,VPING,0.065693,9
hog,AP,0.049215,47
hog,NONE,0.07644,73
hog,NP,0.343455,328
hog,NP_PP,0.09005200000000001,86
hog,PP,0.04712,45
hog,SCOMP,0.393718,376
hoe,NONE,0.396846,120
hoe,NP,0.289093,24
hoe,NP_PP,0.153417,6
hoe,PP,0.16064299999999998,18
dimple,NONE,0.254958,90
dimple,NP,0.359773,127
dimple,NP_NP,0.087819,31
dimple,NP_PP,0.082153,29
dimple,PP,0.056657,20
dimple,SCOMP,0.15864,56
travel,NONE,0.29249,1803
travel,NP,0.053441,0
travel,NP PRT +,0.031075,2
travel,NP_PP,0.045022,165
travel,PP,0.513953,2504
travel,PP_PP,0.064018,381
damage,NONE,0.08305,534
damage,NP,0.595129,4334
damage,NP PRT +,0.025505,17
damage,NP_NP,0.031721,495
damage,NP_PP,0.208843,1354
damage,PP,0.028901,451
damage,PP_PP,0.026851,38
revisit,NONE,0.122857,215
revisit,NP,0.618286,1082
revisit,NP_NP,0.130857,229
revisit,NP_PP,0.128,224
machine,AP,0.07929,67
machine,NONE,0.405917,343
machine,NP,0.236686,200
machine,NP_PP,0.03787,32
machine,SCOMP,0.20946800000000002,177
machine,VPINF,0.030769,26
hop,AP,0.026864,89
hop,NONE,0.501009,1219
hop,NP,0.156483,201
hop,NP_PP,0.028096,0
hop,PP,0.236829,230
hop,PP_PP,0.024083,0
hop,SCOMP,0.026637,81
chase,NONE,0.09736,0
chase,NP,0.553272,5124
chase,NP PRT +,0.071192,157
chase,NP_PP,0.12519,342
chase,PP,0.112008,180
chase,PP_PP,0.040979,25
classify,NONE,0.091886,419
classify,NP,0.354605,1617
classify,NP_AP,0.032018,146
classify,NP_PP,0.425219,1939
classify,PP,0.096272,439
utilise,NONE,0.037766,0
utilise,NP,0.499674,654
utilise,NP_NP,0.050232,115
utilise,NP_PP,0.27058899999999997,216
utilise,PP,0.042478,30
utilise,SCOMP,0.02875,37
utilise,SINF,0.070512,123
swing,AP,0.074572,375
swing,NONE,0.288024,3342
swing,NP,0.256392,2148
swing,NP PRT +,0.076916,53
swing,NP_PP,0.113439,47
swing,PP,0.190658,1190
outfight,NONE,0.127072,23
outfight,NP,0.696133,126
outfight,NP_NP,0.121547,22
outfight,NP_PP,0.033149,6
outfight,NP_SCOMP,0.022099,4
wrong,NONE,0.102204,47
wrong,NP,0.562815,231
wrong,NP_PP,0.30783699999999997,64
wrong,PP,0.027145,11
reassess,NONE,0.15819,287
reassess,NP,0.466292,1081
reassess,NP_PP,0.229154,217
reassess,PP,0.10969899999999999,61
reassess,SING,0.036665,0
marginalize,NONE,0.208731,153
marginalize,NP,0.534789,392
marginalize,NP_PP,0.129604,95
marginalize,NP_SCOMP,0.024557,18
marginalize,PP,0.072306,53
marginalize,SCOMP,0.030014,22
scourge,NONE,0.413224,150
scourge,NP,0.278237,101
scourge,NP_NP,0.057851,21
scourge,NP_PP,0.085399,31
scourge,PP,0.090909,33
scourge,SCOMP,0.07438,27
revolt,NONE,0.407813,261
revolt,NP,0.089063,57
revolt,NP_PP,0.057813,37
revolt,PP,0.38125,244
revolt,PP_PP,0.0375,24
revolt,SCOMP,0.026562,17
season,AP,0.026726,24
season,NONE,0.206013,185
season,NP,0.23608,212
season,NP_NP,0.04343,39
season,NP_PP,0.16147,145
season,PP,0.153675,138
season,SCOMP,0.135857,122
season,VPINF,0.036748,33
wink,NONE,0.393328,286
wink,NP,0.174378,46
wink,PP,0.38824400000000003,226
wink,PP_PP,0.044051,12
decoy,NONE,0.48583,240
decoy,NP,0.206478,102
decoy,NP_PP,0.032389,16
decoy,PP,0.052632,26
decoy,SCOMP,0.135627,67
decoy,VPINF,0.062753,31
decoy,VPPRT,0.024291,12
wing,AP,0.023936,9
wing,NONE,0.191489,72
wing,NP,0.37234,140
wing,NP_NP,0.066489,25
wing,NP_PP,0.117021,44
wing,NP_SCOMP,0.026596,10
wing,PP,0.103723,39
wing,SCOMP,0.09840499999999999,37
squint,NONE,0.344773,177
squint,PP,0.592863,327
squint,PP_PP,0.034229,0
squint,VPINF,0.028136,16
wine,AP,0.048921,34
wine,NONE,0.517987,360
wine,NP,0.289209,201
wine,NP_NP,0.02446,17
wine,NP_PP,0.02446,17
wine,PP,0.028777,20
wine,SCOMP,0.066187,46
confederate,NONE,0.274566,95
confederate,NP,0.080925,28
confederate,NP_NP,0.040462,14
confederate,NP_PPOF,0.023121,8
confederate,PP,0.179191,62
confederate,SCOMP,0.066474,23
confederate,VPING,0.291908,101
confederate,VPPRT,0.043353,15
vary,NONE,0.351494,2742
vary,NP,0.206374,0
vary,NP PRT +,0.028842,7
vary,NP_PP,0.063903,0
vary,PP,0.318073,3335
vary,PP_PP,0.031313,301
handcuff,NONE,0.182966,101
handcuff,NP,0.37772500000000003,176
handcuff,NP PRT +,0.077765,1
handcuff,NP_PP,0.17232199999999998,68
handcuff,PP,0.150064,40
handcuff,PP_PP,0.039157,6
butcher,NONE,0.129011,67
butcher,NP,0.568131,235
butcher,NP PRT +,0.040275,2
butcher,NP_NP,0.047692,62
butcher,NP_PP,0.177198,180
butcher,PP,0.037692,49
rubberise,AP,0.067568,10
rubberise,NONE,0.135135,20
rubberise,NP,0.486486,72
rubberise,NP_NP,0.081081,12
rubberise,NP_PP,0.040541,6
rubberise,NP_SCOMP,0.040541,6
rubberise,SCOMP,0.10810900000000001,16
rubberise,VPING,0.040541,6
contuse,NONE,0.5,1
contuse,NP,0.5,1
fix,NONE,0.150841,1058
fix,NP,0.630739,4424
fix,NP_NP,0.023097,162
fix,NP_PP,0.111349,781
fix,PP,0.083975,589
baste,NONE,0.306452,76
baste,NP,0.241935,60
baste,NP_NP,0.08871,22
baste,NP_PP,0.116935,29
baste,NP_PPOF,0.03629,9
baste,PP,0.209677,52
secede,NONE,0.7123879999999999,1630
secede,NP,0.060118,0
secede,PP,0.197435,59
secede,PP_PP,0.030059,0
fib,NONE,0.439353,163
fib,NP,0.202156,75
fib,NP_SCOMP,0.037736,14
fib,PP,0.229111,85
fib,SCOMP,0.091645,34
undercut,NP,0.607337,1341
undercut,NP_NP,0.098279,217
undercut,NP_PP,0.232337,513
undercut,SINF,0.062047,137
glorify,NONE,0.035352,0
glorify,NP,0.665396,726
glorify,NP_NP,0.05929,81
glorify,NP_PP,0.239962,14
enrich,NONE,0.179342,20
enrich,NP,0.530193,153
enrich,NP PRT +,0.033475,2
enrich,NP_PP,0.173725,52
enrich,PP,0.083264,14
slate,NP_PP,0.298687,1934
slate,PP,0.136216,882
slate,SINF,0.472896,3062
slate,VPINF,0.092201,597
decarbonize,NONE,1.0,3
commemorate,NONE,0.034594,172
commemorate,NP,0.566372,2816
commemorate,NP_NP,0.182824,909
commemorate,NP_PP,0.143403,713
commemorate,NP_PPOF,0.03922,195
commemorate,NP_SCOMP,0.033588,167
memorialize,NONE,0.117647,40
memorialize,NP,0.438235,149
memorialize,NP_NP,0.07647000000000001,26
memorialize,NP_PP,0.21176499999999998,72
memorialize,NP_SCOMP,0.055882,19
memorialize,PP,0.05,17
memorialize,SINF,0.05,17
confute,NONE,0.238683,58
confute,NP,0.502058,122
confute,NP_NP,0.041152,10
confute,NP_PP,0.156379,38
confute,PP,0.061728,15
interrupt,NONE,0.180723,150
interrupt,NP,0.480723,399
interrupt,NP_PP,0.210843,175
interrupt,PP,0.056627,47
interrupt,SINF,0.071084,59
silver,AP,0.030035,9
silver,NONE,0.35389,137
silver,NP,0.406449,39
silver,NP_PP,0.111891,16
silver,PP,0.097735,36
rumour,NONE,0.04805,85
rumour,NP,0.090447,160
rumour,NP_PP,0.023742,42
rumour,NP_SCOMP,0.036744,65
rumour,PP,0.024873,44
rumour,SCOMP,0.314303,556
rumour,SINF,0.383268,678
rumour,VPINF,0.078575,139
repaint,AP,0.055875,10
repaint,NONE,0.337266,257
repaint,NP,0.344688,143
repaint,NP_AP,0.125414,10
repaint,NP_NP,0.02474,26
repaint,NP_PP,0.073954,29
repaint,PP,0.038062,40
grammaticalize,AP,0.033898,6
grammaticalize,NONE,0.254237,45
grammaticalize,NP,0.355932,63
grammaticalize,NP_PP,0.118644,21
grammaticalize,PP,0.163842,29
grammaticalize,SCOMP,0.073446,13
defecate,NONE,0.492647,134
defecate,NP,0.055147,15
defecate,PP,0.426471,116
defecate,PP_PP,0.025735,7
debut,NONE,0.176737,547
debut,NP,0.147011,455
debut,NP_NP,0.1021,316
debut,NP_PP,0.073667,228
debut,PP,0.45525,1409
debut,PP_PP,0.045234,140
debug,NONE,0.202174,34
debug,NP,0.502174,53
debug,NP_NP,0.030435,7
debug,NP_PP,0.134783,6
debug,PP,0.130435,5
toll,NONE,0.393258,105
toll,NP,0.198502,53
toll,NP_NP,0.05618,15
toll,NP_PP,0.082397,22
toll,PP,0.243446,65
toll,PP_PP,0.026217,7
telescope,AP,0.029536,7
telescope,NONE,0.261603,62
telescope,NP,0.232068,55
telescope,NP_PP,0.088608,21
telescope,PP,0.21097,50
telescope,PP_PP,0.025316,6
telescope,PP_VPINF,0.025316,6
telescope,SCOMP,0.029536,7
telescope,VPINF,0.097046,23
swathe,NONE,0.033202,0
swathe,NP,0.343303,64
swathe,NP_PP,0.370272,180
swathe,PP,0.22101000000000004,143
swathe,PP_PP,0.032213,7
exhume,NONE,0.127119,90
exhume,NP,0.436441,309
exhume,NP_NP,0.108757,77
exhume,NP_PP,0.176554,125
exhume,NP_SCOMP,0.028249,20
exhume,PP,0.059322,42
exhume,SCOMP,0.032486,23
exhume,SINF,0.031073,22
whiz,NONE,0.261578,38
whiz,NP,0.217445,32
whiz,NP_PP,0.068152,11
whiz,PP,0.398922,51
whiz,PP_PP,0.053902,7
ameliorate,NONE,0.077381,26
ameliorate,NP,0.598214,201
ameliorate,NP_NP,0.050595,17
ameliorate,NP_PP,0.208333,70
ameliorate,NP_PPOF,0.03869,13
ameliorate,PP,0.026786,9
allay,NONE,0.051704,88
allay,NP,0.652224,1642
allay,NP_PP,0.191917,475
allay,NP_SCOMP,0.045977,2
allay,SCOMP,0.025824,112
allay,SINF,0.032355,0
whir,NONE,0.685714,144
whir,NP,0.061905,13
whir,PP,0.228571,48
whir,SCOMP,0.02381,5
message,AP,0.027719,26
message,NONE,0.36887,346
message,NP,0.278252,261
message,PP,0.069296,65
message,SCOMP,0.18656699999999998,175
message,VPINF,0.069296,65
overwrite,NONE,0.231343,124
overwrite,NP,0.460821,247
overwrite,NP_NP,0.061567,33
overwrite,NP_PP,0.173508,93
overwrite,PP,0.031716,17
overwrite,SCOMP,0.041045,22
internalise,NONE,0.138462,72
internalise,NP,0.576923,300
internalise,NP_NP,0.094231,49
internalise,NP_PP,0.092308,48
internalise,NP_SCOMP,0.026923,14
internalise,PP,0.030769,16
internalise,SCOMP,0.040385,21
smirk,NONE,0.598969,172
smirk,NP,0.093942,11
smirk,PP,0.27911,51
smirk,SCOMP,0.02798,0
waive,NONE,0.133682,449
waive,NP,0.557923,3366
waive,NP_PP,0.251401,1452
waive,PP,0.056994,0
freeze,NONE,0.306418,296
